	motifs_int	motifs_str	GR	freq_1	freq_2
1126	[{80, 81, 4}, {3}]	{feats_n=s,pos_DET,dep_det} {pos_NC}	0.863203664225257	852.0	649
2781	[{4}, {3, 5, 15}, {42}]	{feats_n=s} {pos_NC,feats_g=f,dep_prep} {dep_mod}	0.863182817520717	319.0	243
2208	[{80, 81, 4}, {3}, {10}]	{feats_n=s,pos_DET,dep_det} {pos_NC} {pos_P}	0.8631198895614316	508.0	387
213	[{9}, {19}, {42}]	{lemma_de} {feats_g=m} {dep_mod}	0.8628512642806866	332.0	253
2926	[{80, 81}, {3}]	{pos_DET,dep_det} {pos_NC}	0.8627815184583236	929.0	708
2487	[{42}, {80, 81}, {5, 15}]	{dep_mod} {pos_DET,dep_det} {feats_g=f,dep_prep}	0.8625718073353955	488.0	372
1556	[{3, 4, 15}]	{pos_NC,feats_n=s,dep_prep}	0.8624039673184017	884.0	674
2498	[{42}, {80, 81, 4}, {3, 4, 5}]	{dep_mod} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,feats_g=f}	0.8620113598396257	430.0	328
1575	[{10}, {4, 104, 105, 80, 81, 23}, {4}]	{pos_P} {feats_n=s,wp_',pos_DET,dep_det,lemma_le,wp_▁l} {feats_n=s}	0.8619971925068977	371.0	283
2309	[{10}, {15}]	{pos_P} {dep_prep}	0.8619863013698631	839.0	640
337	[{153, 42, 131}]	{dep_mod,feats_n=p,pos_ADJ}	0.8618022551486348	578.0	441
1074	[{9}, {3, 131, 15}, {42}]	{lemma_de} {pos_NC,dep_prep,feats_n=p} {dep_mod}	0.8617683686176837	346.0	264
1065	[{3, 4, 5}, {153, 42}]	{pos_NC,feats_n=s,feats_g=f} {dep_mod,pos_ADJ}	0.8617683686176837	346.0	264
1783	[{19}, {10}, {4}, {3, 4}]	{feats_g=m} {pos_P} {feats_n=s} {pos_NC,feats_n=s}	0.8616880247459126	325.0	248
1360	[{10, 42}, {4}, {15}, {42}]	{pos_P,dep_mod} {feats_n=s} {dep_prep} {dep_mod}	0.8615965989607935	380.0	290
2448	[{105}, {4}]	{wp_▁l} {feats_n=s}	0.8615337912192161	473.0	361
2730	[{42}, {56, 55}]	{dep_mod} {pos_PONCT,dep_ponct}	0.8615180076446427	756.0	577
2267	[{42}, {80, 81, 4}, {3, 4}, {42}]	{dep_mod} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s} {dep_mod}	0.8614385948164764	376.0	287
300	[{3, 4, 5, 15}, {10}]	{pos_NC,feats_n=s,feats_g=f,dep_prep} {pos_P}	0.86142083466072	338.0	258
436	[{42, 4}, {42}]	{feats_n=s,dep_mod} {dep_mod}	0.8613898488570596	431.0	329
440	[{42}, {81, 4}, {3, 4, 5}]	{dep_mod} {feats_n=s,dep_det} {pos_NC,feats_n=s,feats_g=f}	0.8613898488570596	431.0	329
903	[{10, 11}, {5, 15}]	{pos_P,dep_dep} {feats_g=f,dep_prep}	0.8613455997573674	355.0	271
1480	[{9, 10}]	{lemma_de,pos_P}	0.8613196695597616	858.0	655
424	[{4}, {3}]	{feats_n=s} {pos_NC}	0.8613038265757357	913.0	697
1793	[{4}, {73, 69}]	{feats_n=s} {feats_p=3,pos_V}	0.8612409347300565	334.0	255
285	[{10, 11}]	{pos_P,dep_dep}	0.8611423010704393	719.0	549
2034	[{80, 81, 4}, {3, 4}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s}	0.8609589041095891	838.0	640
460	[{10, 42}, {4}, {4}, {42}]	{pos_P,dep_mod} {feats_n=s} {feats_n=s} {dep_mod}	0.8609441214151966	364.0	278
1510	[{80, 81, 4}, {3, 4, 15}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,dep_prep}	0.8609349181813336	673.0	514
1538	[{4}, {15}]	{feats_n=s} {dep_prep}	0.8609062170706007	817.0	624
2037	[{3}, {42}, {4}, {4}]	{pos_NC} {dep_mod} {feats_n=s} {feats_n=s}	0.8608953537635927	381.0	291
1564	[{15}, {153, 42}]	{dep_prep} {dep_mod,pos_ADJ}	0.8608800519496583	580.0	443
2632	[{23}, {3}]	{wp_'} {pos_NC}	0.8608230861348833	614.0	469
1328	[{25}, {56, 55}]	{lemma__} {pos_PONCT,dep_ponct}	0.8608042421564296	487.0	372
1852	[{9, 12}]	{lemma_de,wp_▁de}	0.8604367286043673	793.0	606
2860	[{397, 398}, {42}]	{pos_VPP,feats_t=K} {dep_mod}	0.8604098267859165	475.0	363
1424	[{42}, {80, 81, 4}, {3, 5}]	{dep_mod} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_g=f}	0.8603067836928883	437.0	334
2879	[{131}, {3, 131}, {153, 42}]	{feats_n=p} {pos_NC,feats_n=p} {dep_mod,pos_ADJ}	0.8602150537634409	365.0	279
821	[{4}, {3, 4, 5, 15}, {42}]	{feats_n=s} {pos_NC,feats_n=s,feats_g=f,dep_prep} {dep_mod}	0.8600658921449627	310.0	237
1125	[{131}, {3, 131}, {131}]	{feats_n=p} {pos_NC,feats_n=p} {feats_n=p}	0.8599953563965637	463.0	354
2333	[{4}, {10}, {4}]	{feats_n=s} {pos_P} {feats_n=s}	0.8599569795086608	633.0	484
802	[{3}, {10}, {4, 5, 15}]	{pos_NC} {pos_P} {feats_n=s,feats_g=f,dep_prep}	0.8598524762908325	357.0	273
2283	[{42}, {81, 4}, {3, 5}]	{dep_mod} {feats_n=s,dep_det} {pos_NC,feats_g=f}	0.8597014925373135	438.0	335
2883	[{131}, {42, 131}]	{feats_n=p} {dep_mod,feats_n=p}	0.8596335171677638	604.0	462
1998	[{4, 5}, {9}]	{feats_n=s,feats_g=f} {lemma_de}	0.8596204599723514	570.0	436
207	[{3, 15}, {5}]	{pos_NC,dep_prep} {feats_g=f}	0.8594542120591091	332.0	254
152	[{9, 11}]	{lemma_de,dep_dep}	0.8592653172493695	788.0	603
936	[{4}, {9, 11}, {3, 15}]	{feats_n=s} {lemma_de,dep_dep} {pos_NC,dep_prep}	0.8592006778703574	507.0	388
940	[{19}, {131}]	{feats_g=m} {feats_n=p}	0.8592006778703574	507.0	388
1465	[{3, 4}, {9, 10, 11, 12}]	{pos_NC,feats_n=s} {lemma_de,pos_P,dep_dep,wp_▁de}	0.8591140885911409	358.0	274
1323	[{9}, {3}]	{lemma_de} {pos_NC}	0.8591062205254885	797.0	610
1283	[{4}, {4}, {4}, {10}]	{feats_n=s} {feats_n=s} {feats_n=s} {pos_P}	0.8590773106597387	341.0	261
553	[{19, 131}]	{feats_g=m,feats_n=p}	0.8589968070862086	695.0	532
1891	[{11}, {15}]	{dep_dep} {dep_prep}	0.8589619911248312	742.0	568
2929	[{42}, {10}]	{dep_mod} {pos_P}	0.8589528398938763	661.0	506
2911	[{88, 10, 87}]	{pos_P,lemma_en,wp_▁en}	0.8588722523096527	337.0	258
777	[{4}, {3, 5}]	{feats_n=s} {pos_NC,feats_g=f}	0.8588677415444297	738.0	565
694	[{42, 3, 4}]	{pos_NC,feats_n=s,dep_mod}	0.8588202404249371	320.0	245
707	[{19}, {10}, {80, 81, 4}, {3, 4, 15}]	{feats_g=m} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,dep_prep}	0.8588202404249371	320.0	245
1682	[{3, 15}, {42, 131}]	{pos_NC,dep_prep} {dep_mod,feats_n=p}	0.8585016869232958	440.0	337
906	[{42}, {80, 81, 4}, {4, 15}, {42}]	{dep_mod} {feats_n=s,pos_DET,dep_det} {feats_n=s,dep_prep} {dep_mod}	0.8581788879935536	355.0	272
1135	[{3, 4}, {9, 10, 11}]	{pos_NC,feats_n=s} {lemma_de,pos_P,dep_dep}	0.8581028689583872	415.0	318
2940	[{4}, {4}, {10}, {3, 15}]	{feats_n=s} {feats_n=s} {pos_P} {pos_NC,dep_prep}	0.8580588749635676	368.0	282
917	[{9}, {3, 15}]	{lemma_de} {pos_NC,dep_prep}	0.8580282955311026	796.0	610
2575	[{104, 4, 23}, {4}]	{feats_n=s,wp_',lemma_le} {feats_n=s}	0.8580227248592971	505.0	387
739	[{42}, {23}, {4}]	{dep_mod} {wp_'} {feats_n=s}	0.858002004677581	321.0	246
379	[{4}, {3, 4, 5}]	{feats_n=s} {pos_NC,feats_n=s,feats_g=f}	0.8579591238737089	732.0	561
2648	[{131}, {153, 131}]	{feats_n=p} {feats_n=p,pos_ADJ}	0.8579414098892378	518.0	397
453	[{3, 131, 5}, {42, 131}]	{pos_NC,feats_g=f,feats_n=p} {dep_mod,feats_n=p}	0.8578583001914862	364.0	279
2622	[{42}, {4}, {3, 15}, {42}]	{dep_mod} {feats_n=s} {pos_NC,dep_prep} {dep_mod}	0.8578426925519368	394.0	302
1695	[{3, 4, 5}, {153}]	{pos_NC,feats_n=s,feats_g=f} {pos_ADJ}	0.8577608404573076	347.0	266
430	[{3, 4}, {11}, {15}]	{pos_NC,feats_n=s} {dep_dep} {dep_prep}	0.8577241285772412	527.0	404
2555	[{3}, {10}]	{pos_NC} {pos_P}	0.8576968787139551	857.0	657
124	[{3}, {10, 11}, {5}]	{pos_NC} {pos_P,dep_dep} {feats_g=f}	0.8576533650982728	390.0	299
425	[{56, 57, 54, 55}]	{lemma_.,pos_PONCT,dep_ponct,wp_.}	0.8576125244618397	913.0	700
2839	[{131}, {131}, {131}, {42}]	{feats_n=p} {feats_n=p} {feats_n=p} {dep_mod}	0.8575342465753425	313.0	240
2087	[{131}, {19, 131}]	{feats_n=p} {feats_g=m,feats_n=p}	0.8574601999259533	579.0	444
1348	[{10, 87}]	{pos_P,lemma_en}	0.8574439259370766	356.0	273
636	[{4}, {42, 5}]	{feats_n=s} {feats_g=f,dep_mod}	0.8574246575342465	326.0	250
633	[{3}, {11}, {4}, {4}]	{pos_NC} {dep_dep} {feats_n=s} {feats_n=s}	0.8574246575342465	326.0	250
570	[{80, 81, 4}, {3, 4}, {42, 4}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s} {feats_n=s,dep_mod}	0.8573503073720897	369.0	283
2166	[{4}, {4, 5}, {42}]	{feats_n=s} {feats_n=s,feats_g=f} {dep_mod}	0.8573374706728223	472.0	362
2989	[{42}, {4}, {3, 4, 15}, {42}]	{dep_mod} {feats_n=s} {pos_NC,feats_n=s,dep_prep} {dep_mod}	0.8570618800188946	378.0	290
1335	[{153, 19}]	{feats_g=m,pos_ADJ}	0.857010928120671	464.0	356
2287	[{80, 81, 4}, {4}]	{feats_n=s,pos_DET,dep_det} {feats_n=s}	0.8569091023516331	851.0	653
1588	[{9, 10, 11}, {15}]	{lemma_de,pos_P,dep_dep} {dep_prep}	0.8568930341008454	490.0	376
1206	[{15}, {10}, {4, 5}]	{dep_prep} {pos_P} {feats_n=s,feats_g=f}	0.8567870485678705	344.0	264
1653	[{9, 10, 12}]	{lemma_de,pos_P,wp_▁de}	0.8567540596933684	787.0	604
1092	[{3, 15}, {42, 5}]	{pos_NC,dep_prep} {feats_g=f,dep_mod}	0.8563853292090146	323.0	248
629	[{42}, {80, 81, 4}, {15}, {42}]	{dep_mod} {feats_n=s,pos_DET,dep_det} {dep_prep} {dep_mod}	0.8563762180482982	379.0	291
1238	[{23}, {3}, {42}]	{wp_'} {pos_NC} {dep_mod}	0.8563236699585857	336.0	258
537	[{4, 104, 80, 81, 23}, {4}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le} {feats_n=s}	0.8563236699585856	504.0	387
617	[{80, 81, 4}, {5}]	{feats_n=s,pos_DET,dep_det} {feats_g=f}	0.8562136592096186	724.0	556
2315	[{10}, {4}, {3}, {42}]	{pos_P} {feats_n=s} {pos_NC} {dep_mod}	0.856144297593701	444.0	341
1811	[{105, 4}, {4}]	{feats_n=s,wp_▁l} {feats_n=s}	0.8560695177019695	470.0	361
1248	[{3, 4, 5}, {9}]	{pos_NC,feats_n=s,feats_g=f} {lemma_de}	0.8559144085591441	535.0	411
1243	[{81, 4}, {5}]	{feats_n=s,dep_det} {feats_g=f}	0.8558569636752662	725.0	557
2504	[{3, 15}, {42}]	{pos_NC,dep_prep} {dep_mod}	0.8557383496100149	816.0	627
581	[{9, 10}, {4}, {3}]	{lemma_de,pos_P} {feats_n=s} {pos_NC}	0.8555867304835781	432.0	332
2420	[{15}, {42}, {42}]	{dep_prep} {dep_mod} {dep_mod}	0.8555635664503725	445.0	342
2088	[{3, 5}, {42, 4}]	{pos_NC,feats_g=f} {feats_n=s,dep_mod}	0.8554542539057131	389.0	299
137	[{9, 10, 12}, {15}]	{lemma_de,pos_P,wp_▁de} {dep_prep}	0.8553764092617286	588.0	452
2350	[{3, 15}, {10}, {4}, {4}]	{pos_NC,dep_prep} {pos_P} {feats_n=s} {feats_n=s}	0.8553082191780823	333.0	256
2186	[{3, 4}, {42, 4}]	{pos_NC,feats_n=s} {feats_n=s,dep_mod}	0.8552653087913166	545.0	419
1121	[{3, 4, 5, 15}, {42}]	{pos_NC,feats_n=s,feats_g=f,dep_prep} {dep_mod}	0.8551639218100662	463.0	356
2548	[{104, 105, 4, 23}, {4}]	{feats_n=s,wp_',lemma_le,wp_▁l} {feats_n=s}	0.8547945205479452	468.0	360
97	[{10, 42}, {4}, {3}]	{pos_P,dep_mod} {feats_n=s} {pos_NC}	0.854640531263033	555.0	427
507	[{5, 15}]	{feats_g=f,dep_prep}	0.8545934397385948	850.0	654
1636	[{80, 81, 4}, {4, 5}]	{feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f}	0.8545571435636219	720.0	554
2707	[{10}, {4}, {3, 15}, {42}]	{pos_P} {feats_n=s} {pos_NC,dep_prep} {dep_mod}	0.8542160446711926	443.0	341
222	[{81, 4}, {4, 5}]	{feats_n=s,dep_det} {feats_n=s,feats_g=f}	0.8542021473528323	721.0	555
1850	[{42, 398}]	{dep_mod,feats_t=K}	0.8541602431396733	404.0	311
2984	[{10}, {4}, {4}, {4}]	{pos_P} {feats_n=s} {feats_n=s} {feats_n=s}	0.854116650190651	378.0	291
1463	[{80, 81, 131}, {3}, {42}]	{pos_DET,dep_det,feats_n=p} {pos_NC} {dep_mod}	0.8539926495155362	426.0	328
323	[{10}, {80, 81, 4}, {3, 15}, {42}]	{pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,dep_prep} {dep_mod}	0.8538131261500717	435.0	335
597	[{4}, {42}, {4}, {3, 15}]	{feats_n=s} {dep_mod} {feats_n=s} {pos_NC,dep_prep}	0.8537750876075184	335.0	258
1557	[{4}, {3, 4}]	{feats_n=s} {pos_NC,feats_n=s}	0.853539315671957	884.0	681
1481	[{131}, {131}]	{feats_n=p} {feats_n=p}	0.8535013367044536	858.0	661
1668	[{10}, {4}, {5}, {42}]	{pos_P} {feats_n=s} {feats_g=f} {dep_mod}	0.8534526139222813	318.0	245
2210	[{19, 4}, {19}]	{feats_n=s,feats_g=m} {feats_g=m}	0.8534476161322415	697.0	537
2502	[{80, 131}, {3}, {42}]	{pos_DET,feats_n=p} {pos_NC} {dep_mod}	0.8533955115126785	427.0	329
2577	[{3, 4}, {10}]	{pos_NC,feats_n=s} {pos_P}	0.853083464887712	698.0	538
1215	[{10}, {4}, {15}]	{pos_P} {feats_n=s} {dep_prep}	0.8530488544065948	733.0	565
2712	[{5}, {153, 42}]	{feats_g=f} {dep_mod,pos_ADJ}	0.852976453506723	563.0	434
112	[{4, 104, 105, 80, 81, 23}, {4}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le,wp_▁l} {feats_n=s}	0.8529680365296805	467.0	360
1105	[{15}, {9}, {15}, {42}]	{dep_prep} {lemma_de} {dep_prep} {dep_mod}	0.8529460306981349	323.0	249
1414	[{42}, {4}, {15}, {42}]	{dep_mod} {feats_n=s} {dep_prep} {dep_mod}	0.852903846995492	406.0	313
2406	[{3, 19, 131}]	{pos_NC,feats_g=m,feats_n=p}	0.8528793722569492	668.0	515
780	[{3}, {9, 10}, {3, 5, 15}]	{pos_NC} {lemma_de,pos_P} {pos_NC,feats_g=f,dep_prep}	0.8528414485284145	393.0	303
1531	[{9, 10}, {4}, {3, 15}]	{lemma_de,pos_P} {feats_n=s} {pos_NC,dep_prep}	0.8528019925280199	428.0	330
20	[{10}, {4}, {4}]	{pos_P} {feats_n=s} {feats_n=s}	0.8526142150182887	743.0	573
552	[{11}, {3, 15}]	{dep_dep} {pos_NC,dep_prep}	0.8525863831527295	695.0	536
2264	[{131, 5}, {42, 131}]	{feats_g=f,feats_n=p} {dep_mod,feats_n=p}	0.8525271610769957	376.0	290
2121	[{42, 4}, {10}]	{feats_n=s,dep_mod} {pos_P}	0.8523592085235921	350.0	270
2621	[{25, 42, 36}]	{lemma__,pos_NPP,dep_mod}	0.852198990627253	394.0	304
1746	[{4}, {10, 42}, {4}, {4}]	{feats_n=s} {pos_P,dep_mod} {feats_n=s} {feats_n=s}	0.8521643835616437	324.0	250
2036	[{3}, {153, 42, 5}]	{pos_NC} {feats_g=f,dep_mod,pos_ADJ}	0.8521107072966173	381.0	294
2281	[{80, 81, 4}, {3, 15}, {42}]	{feats_n=s,pos_DET,dep_det} {pos_NC,dep_prep} {dep_mod}	0.8520710059171598	438.0	338
2949	[{10, 11}, {4, 5}]	{pos_P,dep_dep} {feats_n=s,feats_g=f}	0.8520162068300213	368.0	284
2937	[{3, 15}, {10}, {5}]	{pos_NC,dep_prep} {pos_P} {feats_g=f}	0.8520162068300213	368.0	284
2510	[{10, 42}, {4}, {3, 15}]	{pos_P,dep_mod} {feats_n=s} {pos_NC,dep_prep}	0.8520162068300212	552.0	426
1871	[{4}, {9, 10}]	{feats_n=s} {lemma_de,pos_P}	0.8519243313763861	653.0	504
2476	[{3, 5, 15}]	{pos_NC,feats_g=f,dep_prep}	0.8518743837714237	846.0	653
2024	[{4}, {3, 4}, {10}, {15}]	{feats_n=s} {pos_NC,feats_n=s} {pos_P} {dep_prep}	0.8518570823330037	377.0	291
1969	[{42, 5}]	{feats_g=f,dep_mod}	0.8518349730584672	662.0	511
1315	[{4}, {69}]	{feats_n=s} {feats_p=3}	0.8516634050880625	408.0	315
1058	[{42}, {80, 81}, {3, 5}, {42}]	{dep_mod} {pos_DET,dep_det} {pos_NC,feats_g=f} {dep_mod}	0.8516402972248902	351.0	271
1175	[{4}, {4}, {9, 10}, {15}]	{feats_n=s} {feats_n=s} {lemma_de,pos_P} {dep_prep}	0.8514831970040405	360.0	278
2299	[{4}, {9}, {15}]	{feats_n=s} {lemma_de} {dep_prep}	0.8514554794520548	663.0	512
1840	[{3}, {9, 10, 12}, {5}]	{pos_NC} {lemma_de,pos_P,wp_▁de} {feats_g=f}	0.8514225500526872	404.0	312
571	[{9}, {15}, {131}]	{lemma_de} {dep_prep} {feats_n=p}	0.8513338139870225	369.0	285
295	[{42}, {80, 81, 4}, {3}, {42}]	{dep_mod} {feats_n=s,pos_DET,dep_det} {pos_NC} {dep_mod}	0.8513108954005261	391.0	302
1543	[{4}, {3, 4}, {42, 4}]	{feats_n=s} {pos_NC,feats_n=s} {feats_n=s,dep_mod}	0.8512904195473869	413.0	319
37	[{3, 5}, {9, 10, 11, 12}]	{pos_NC,feats_g=f} {lemma_de,pos_P,dep_dep,wp_▁de}	0.8512476553174558	312.0	241
1301	[{4}, {42}]	{feats_n=s} {dep_mod}	0.8511467487675131	910.0	703
946	[{4, 5, 15}, {42}]	{feats_n=s,feats_g=f,dep_prep} {dep_mod}	0.8511415525114155	466.0	360
2880	[{131}, {131}, {153, 131}]	{feats_n=p} {feats_n=p} {feats_n=p,pos_ADJ}	0.851063829787234	365.0	282
675	[{9}, {131}, {42}]	{lemma_de} {feats_n=p} {dep_mod}	0.8509266720386786	352.0	272
1597	[{15}, {42}]	{dep_prep} {dep_mod}	0.8509266720386786	836.0	646
2913	[{3, 4}, {9}]	{pos_NC,feats_n=s} {lemma_de}	0.8509266720386784	726.0	561
241	[{4, 5, 15}, {10}]	{feats_n=s,feats_g=f,dep_prep} {pos_P}	0.8507790442329811	339.0	262
254	[{258, 259}]	{pos_VINF,feats_t=W}	0.8507790442329811	339.0	262
224	[{3}, {10}, {80, 81, 4}, {4}]	{pos_NC} {pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s}	0.8506971261330841	436.0	337
2472	[{11}, {3}]	{dep_dep} {pos_NC}	0.8506390996588074	696.0	538
1679	[{73, 4}]	{feats_n=s,pos_V}	0.8504109589041096	582.0	450
2881	[{80, 81}, {3}, {42}]	{pos_DET,dep_det} {pos_NC} {dep_mod}	0.8503959209567894	754.0	583
1124	[{23}, {4, 15}]	{wp_'} {feats_n=s,dep_prep}	0.850386469732915	463.0	358
1628	[{10}, {3, 5, 15}, {42}]	{pos_P} {pos_NC,feats_g=f,dep_prep} {dep_mod}	0.8501712328767124	331.0	256
2972	[{42}, {4}, {5}]	{dep_mod} {feats_n=s} {feats_g=f}	0.8499832943534914	477.0	369
1362	[{42}, {4}, {4, 15}, {42}]	{dep_mod} {feats_n=s} {feats_n=s,dep_prep} {dep_mod}	0.849874196253844	380.0	294
332	[{153, 4}]	{feats_n=s,pos_ADJ}	0.8496533062743109	628.0	486
2370	[{3, 19, 15}, {42}]	{pos_NC,dep_prep,feats_g=m} {dep_mod}	0.8496229028782516	575.0	445
2180	[{80}]	{pos_DET}	0.8495414921317787	938.0	726
2809	[{10, 11}, {3, 15}]	{pos_P,dep_dep} {pos_NC,dep_prep}	0.8494541408803281	509.0	394
2659	[{3, 4}, {42}]	{pos_NC,feats_n=s} {dep_mod}	0.8494461558628826	810.0	627
2520	[{4}, {10}, {80, 81}, {3, 15}]	{feats_n=s} {pos_P} {pos_DET,dep_det} {pos_NC,dep_prep}	0.8492490509985147	536.0	415
2124	[{5}, {42}, {56, 55}]	{feats_g=f} {dep_mod} {pos_PONCT,dep_ponct}	0.8492139715917708	350.0	271
714	[{3}, {10, 11}, {15}]	{pos_NC} {pos_P,dep_dep} {dep_prep}	0.8491773938184071	514.0	398
2744	[{4}, {131, 147}, {131}]	{feats_n=s} {feats_n=p,wp_▁des} {feats_n=p}	0.8490993420343005	328.0	254
2644	[{80, 81}, {3, 5}]	{pos_DET,dep_det} {pos_NC,feats_g=f}	0.8490082191780822	807.0	625
1079	[{56, 55}, {42}, {42}]	{pos_PONCT,dep_ponct} {dep_mod} {dep_mod}	0.8489061541607034	346.0	268
1747	[{4}, {42}, {80, 81, 4}, {3}]	{feats_n=s} {dep_mod} {feats_n=s,pos_DET,dep_det} {pos_NC}	0.8487693063362985	324.0	251
2363	[{131}, {10}, {80, 81}, {3, 15}]	{feats_n=p} {pos_P} {pos_DET,dep_det} {pos_NC,dep_prep}	0.848677922905384	333.0	258
1600	[{3}, {9, 10, 11, 12}, {15}]	{pos_NC} {lemma_de,pos_P,dep_dep,wp_▁de} {dep_prep}	0.8486514670332274	373.0	289
2918	[{80, 81}]	{pos_DET,dep_det}	0.8486357975772671	937.0	726
293	[{11}, {3}, {42}]	{dep_dep} {pos_NC} {dep_mod}	0.8485012884850128	391.0	303
2571	[{3, 5}, {10}]	{pos_NC,feats_g=f} {pos_P}	0.8484312859036677	640.0	496
1015	[{10}, {4}, {4}, {10}]	{pos_P} {feats_n=s} {feats_n=s} {pos_P}	0.848348106365834	329.0	255
333	[{3}, {19}]	{pos_NC} {feats_g=m}	0.8483365949119372	578.0	448
2638	[{10}, {4}, {3, 4}, {42}]	{pos_P} {feats_n=s} {pos_NC,feats_n=s} {dep_mod}	0.8483003551496703	418.0	324
2636	[{80, 81, 4}, {3, 4, 15}, {42}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,dep_prep} {dep_mod}	0.8483003551496703	418.0	324
2990	[{42}, {80, 81, 4}, {4}, {42}]	{dep_mod} {feats_n=s,pos_DET,dep_det} {feats_n=s} {dep_mod}	0.8482865024077797	378.0	293
1965	[{10, 42}, {80, 81}, {3, 15}, {42}]	{pos_P,dep_mod} {pos_DET,dep_det} {pos_NC,dep_prep} {dep_mod}	0.848201358725916	476.0	369
1418	[{9, 11}, {15}]	{lemma_de,dep_dep} {dep_prep}	0.8481947344299028	694.0	538
2162	[{4}, {4}]	{feats_n=s} {feats_n=s}	0.8481371002982919	930.0	721
1776	[{5}, {42}, {80, 81}, {3}]	{feats_g=f} {dep_mod} {pos_DET,dep_det} {pos_NC}	0.8480104370515329	325.0	252
1767	[{3, 4}, {11}, {5}]	{pos_NC,feats_n=s} {dep_dep} {feats_g=f}	0.8480104370515329	325.0	252
1492	[{42}, {80, 81}, {3, 15}, {42}]	{dep_mod} {pos_DET,dep_det} {pos_NC,dep_prep} {dep_mod}	0.8479194975944765	481.0	373
1989	[{10}, {80, 81}, {3, 15}]	{pos_P} {pos_DET,dep_det} {pos_NC,dep_prep}	0.8478731074260994	784.0	608
136	[{153, 42, 4}]	{feats_n=s,dep_mod,pos_ADJ}	0.8478731074260994	588.0	456
1526	[{3}, {10}, {80, 81, 4}, {3, 15}]	{pos_NC} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,dep_prep}	0.8476646311272487	428.0	332
618	[{3}, {42}, {3}]	{pos_NC} {dep_mod} {pos_NC}	0.8476376852110707	379.0	294
1128	[{19, 15}]	{dep_prep,feats_g=m}	0.8475327958883385	852.0	661
1141	[{10}, {80, 81, 4}, {3, 4, 15}, {42}]	{pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,dep_prep} {dep_mod}	0.84744320598996	415.0	322
1118	[{9, 11}, {3, 15}]	{lemma_de,dep_dep} {pos_NC,dep_prep}	0.8474311704389482	656.0	509
648	[{15}, {9, 10}, {5}]	{dep_prep} {lemma_de,pos_P} {feats_g=f}	0.8472575667334452	326.0	253
642	[{9}, {19, 15}, {42}]	{lemma_de} {dep_prep,feats_g=m} {dep_mod}	0.8472575667334452	326.0	253
148	[{42}, {4}, {3, 4}, {42}]	{dep_mod} {feats_n=s} {pos_NC,feats_n=s} {dep_mod}	0.8472075869336144	402.0	312
1198	[{4}, {3, 4}, {153, 42, 4}]	{feats_n=s} {pos_NC,feats_n=s} {feats_n=s,dep_mod,pos_ADJ}	0.8471602277974449	344.0	267
1889	[{42}, {80, 81, 4, 104}, {3, 4}]	{dep_mod} {feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC,feats_n=s}	0.847115288471153	353.0	274
102	[{4}, {42, 19, 4}]	{feats_n=s} {feats_n=s,feats_g=m,dep_mod}	0.847072588114854	362.0	281
1642	[{4}, {3}, {10}, {15}]	{feats_n=s} {pos_NC} {pos_P} {dep_prep}	0.8469211331294055	398.0	309
1873	[{23}, {4}]	{wp_'} {feats_n=s}	0.8468833590013779	653.0	507
2236	[{3, 4}, {11}, {3, 15}]	{pos_NC,feats_n=s} {dep_dep} {pos_NC,dep_prep}	0.8468765688876138	492.0	382
2722	[{9, 10, 12}, {80, 81, 4}, {3, 15}]	{lemma_de,pos_P,wp_▁de} {feats_n=s,pos_DET,dep_det} {pos_NC,dep_prep}	0.8467195385724586	367.0	285
750	[{10}, {4}, {3, 4, 15}, {42}]	{pos_P} {feats_n=s} {pos_NC,feats_n=s,dep_prep} {dep_mod}	0.8462709284627093	417.0	324
322	[{9}, {4}, {3}]	{lemma_de} {feats_n=s} {pos_NC}	0.8462349031369052	435.0	338
388	[{25}]	{lemma__}	0.8461711205928587	785.0	610
219	[{19}, {10}, {80, 81, 4}, {3, 15}]	{feats_g=m} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,dep_prep}	0.8461293405543168	332.0	258
2069	[{3}, {9, 10}, {4}, {4}]	{pos_NC} {lemma_de,pos_P} {feats_n=s} {feats_n=s}	0.846027397260274	386.0	300
437	[{9}, {4}, {3, 15}]	{lemma_de} {feats_n=s} {pos_NC,dep_prep}	0.8459619709670825	431.0	335
