	motifs_int	motifs_str	GR	freq_1	freq_2
4781	[{42}, {80, 81, 131}, {3}]	{dep_mod} {pos_DET,dep_det,feats_n=p} {pos_NC}	1.4254975124378109	314.0	335
4307	[{131}, {3, 131, 5, 15}]	{feats_n=p} {pos_NC,feats_g=f,dep_prep,feats_n=p}	1.4250629722921915	372.0	397
264	[{3}, {9, 10}, {4, 15}]	{pos_NC} {lemma_de,pos_P} {feats_n=s,dep_prep}	1.4247807017543859	356.0	380
4010	[{3, 5}, {122}]	{pos_NC,feats_g=f} {pos_P+D}	1.4245780590717299	296.0	316
4008	[{3}, {11}, {3, 131, 15}]	{pos_NC} {dep_dep} {pos_NC,dep_prep,feats_n=p}	1.4245780590717299	296.0	316
4412	[{4, 398}]	{feats_n=s,feats_t=K}	1.4241329479768785	324.0	346
4692	[{4}, {122}, {19}]	{feats_n=s} {pos_P+D} {feats_g=m}	1.4236554845580405	293.0	313
2188	[{15}, {56, 55}, {42}]	{dep_prep} {pos_PONCT,dep_ponct} {dep_mod}	1.4235707364341086	322.0	344
3962	[{113}]	{lemma_à}	1.4231352605281942	437.0	467
3936	[{4}, {19}, {19, 4}]	{feats_n=s} {feats_g=m} {feats_n=s,feats_g=m}	1.4224264705882355	318.0	340
4809	[{3}, {10}, {19}]	{pos_NC} {pos_P} {feats_g=m}	1.4223004694835681	332.0	355
4369	[{42}, {80, 81}, {3}, {9}]	{dep_mod} {pos_DET,dep_det} {pos_NC} {lemma_de}	1.4220221280602638	331.0	354
4569	[{9, 10, 12}, {80, 81}]	{lemma_de,pos_P,wp_▁de} {pos_DET,dep_det}	1.421945067264574	417.0	446
841	[{4, 5}, {4}, {9}]	{feats_n=s,feats_g=f} {feats_n=s} {lemma_de}	1.419750755287009	309.0	331
5839	[{42}, {4, 15}]	{dep_mod} {feats_n=s,dep_prep}	1.419676987767584	407.0	436
4577	[{4}, {3, 4}, {9}, {4}]	{feats_n=s} {pos_NC,feats_n=s} {lemma_de} {feats_n=s}	1.4194444444444445	336.0	360
4390	[{4}, {19, 4}, {19}]	{feats_n=s} {feats_n=s,feats_g=m} {feats_g=m}	1.4191497093023255	321.0	344
3288	[{3, 19}, {10}, {3, 15}]	{pos_NC,feats_g=m} {pos_P} {pos_NC,dep_prep}	1.4184695512820513	291.0	312
4372	[{117}, {3, 4}]	{wp_▁la} {pos_NC,feats_n=s}	1.4180164319248827	331.0	355
369	[{3, 4, 84}]	{pos_NC,feats_n=s,dep_obj}	1.416547619047619	326.0	350
3706	[{15}, {10}, {80}]	{dep_prep} {pos_P} {pos_DET}	1.4164624183006538	380.0	408
3861	[{80, 131}, {131, 15}]	{pos_DET,feats_n=p} {dep_prep,feats_n=p}	1.416417910447761	312.0	335
3395	[{10, 11}, {80, 81}]	{pos_P,dep_dep} {pos_DET,dep_det}	1.4162488061127028	325.0	349
1253	[{15}, {9, 10}, {4}]	{dep_prep} {lemma_de,pos_P} {feats_n=s}	1.4160820578231295	365.0	392
4575	[{3, 19}, {10}, {15}]	{pos_NC,feats_g=m} {pos_P} {dep_prep}	1.4155124653739612	336.0	361
6282	[{42}, {131}, {3}]	{dep_mod} {feats_n=p} {pos_NC}	1.4147286821705425	400.0	430
5994	[{4}, {3, 15}, {9}]	{feats_n=s} {pos_NC,dep_prep} {lemma_de}	1.4145582329317268	386.0	415
3913	[{4}, {3, 19, 4}, {10}]	{feats_n=s} {pos_NC,feats_n=s,feats_g=m} {pos_P}	1.4142781316348194	292.0	314
1483	[{3}, {9, 10, 12}, {4}]	{pos_NC} {lemma_de,pos_P,wp_▁de} {feats_n=s}	1.4141616566466266	464.0	499
3289	[{4}, {3, 4}, {9, 10}, {4}]	{feats_n=s} {pos_NC,feats_n=s} {lemma_de,pos_P} {feats_n=s}	1.413937699680511	291.0	313
1959	[{4, 5, 80, 81, 116, 117}, {3, 4}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la,wp_▁la} {pos_NC,feats_n=s}	1.4137323943661972	330.0	355
4766	[{19, 4, 15}, {42}]	{feats_n=s,dep_prep,feats_g=m} {dep_mod}	1.413674345076784	343.0	369
3373	[{3, 19, 15}, {10}]	{pos_NC,dep_prep,feats_g=m} {pos_P}	1.413383152173913	342.0	368
3626	[{15}, {10}, {80, 81}]	{dep_prep} {pos_P} {pos_DET,dep_det}	1.4127348856209152	379.0	408
6381	[{4, 15}, {56, 55}]	{feats_n=s,dep_prep} {pos_PONCT,dep_ponct}	1.412685185185185	418.0	450
2927	[{19, 15}, {10}]	{dep_prep,feats_g=m} {pos_P}	1.4124890061565525	352.0	379
1251	[{9, 10}, {3, 4, 15}]	{lemma_de,pos_P} {pos_NC,feats_n=s,dep_prep}	1.4124787955894826	365.0	393
3618	[{56, 55}, {131}]	{pos_PONCT,dep_ponct} {feats_n=p}	1.412202380952381	299.0	322
2516	[{3, 131}, {10}]	{pos_NC,feats_n=p} {pos_P}	1.412202380952381	403.0	434
3846	[{3}, {9, 11}, {131}]	{pos_NC} {lemma_de,dep_dep} {feats_n=p}	1.4122023809523807	312.0	336
4385	[{42}, {131}, {3, 131}]	{dep_mod} {feats_n=p} {pos_NC,feats_n=p}	1.411664603960396	375.0	404
4117	[{80, 81, 131}, {131, 15}]	{pos_DET,dep_det,feats_n=p} {dep_prep,feats_n=p}	1.4115518962075846	310.0	334
5304	[{80, 131}, {15}]	{pos_DET,feats_n=p} {dep_prep}	1.4109953703703704	334.0	360
5178	[{3, 19, 4, 15}, {42}]	{pos_NC,feats_n=s,dep_prep,feats_g=m} {dep_mod}	1.4106894150417828	333.0	359
4042	[{117}]	{wp_▁la}	1.4105729166666665	371.0	400
4694	[{19, 4}, {3}, {9}]	{feats_n=s,feats_g=m} {pos_NC} {lemma_de}	1.4101397679324894	293.0	316
4121	[{3, 15}, {9, 42}]	{pos_NC,dep_prep} {lemma_de,dep_mod}	1.4094483568075118	329.0	355
3485	[{15}, {42}, {131}]	{dep_prep} {dep_mod} {feats_n=p}	1.4085256410256413	301.0	325
3607	[{9}, {15}, {10}]	{lemma_de} {dep_prep} {pos_P}	1.407830237358101	299.0	323
3622	[{131, 80, 81, 440, 441}, {3}]	{pos_DET,dep_det,feats_n=p,lemma_les,wp_▁les} {pos_NC}	1.407830237358101	299.0	323
5036	[{80, 81}, {5}, {9}]	{pos_DET,dep_det} {feats_g=f} {lemma_de}	1.4075020032051282	385.0	416
802	[{4, 5, 116, 117}]	{feats_n=s,feats_g=f,lemma_la,wp_▁la}	1.4067708333333333	370.0	400
4841	[{131}, {3, 131, 5}]	{feats_n=p} {pos_NC,feats_g=f,feats_n=p}	1.4066994996873046	493.0	533
3410	[{80, 81, 4}, {19, 15}]	{feats_n=s,pos_DET,dep_det} {dep_prep,feats_g=m}	1.4066566566566565	308.0	333
4825	[{80, 81, 131}, {15}]	{pos_DET,dep_det,feats_n=p} {dep_prep}	1.4064531104921076	332.0	359
4816	[{4}, {19}, {19}]	{feats_n=s} {feats_g=m} {feats_g=m}	1.4064531104921076	332.0	359
4991	[{131, 80, 81, 440, 441}, {131}]	{pos_DET,dep_det,feats_n=p,lemma_les,wp_▁les} {feats_n=p}	1.4064132706374086	295.0	319
2224	[{19}, {11}, {4}]	{feats_g=m} {dep_dep} {feats_n=s}	1.4060534591194966	294.0	318
3374	[{4}, {19, 4}, {9}]	{feats_n=s} {feats_n=s,feats_g=m} {lemma_de}	1.405743243243243	342.0	370
3927	[{56}, {4}, {4}]	{dep_ponct} {feats_n=s} {feats_n=s}	1.4053270042194093	292.0	316
1138	[{3, 4}, {9, 122}]	{pos_NC,feats_n=s} {lemma_de,pos_P+D}	1.4051643192488263	328.0	355
5041	[{4}, {15}, {9}]	{feats_n=s} {dep_prep} {lemma_de}	1.4049603174603174	388.0	420
3326	[{42}, {131}, {15}]	{dep_mod} {feats_n=p} {dep_prep}	1.4047391857506362	363.0	393
2338	[{10}, {4}, {3, 19, 4, 15}]	{pos_P} {feats_n=s} {pos_NC,feats_n=s,dep_prep,feats_g=m}	1.4045912951167727	290.0	314
3484	[{15}, {10}, {80, 81, 4}, {15}]	{dep_prep} {pos_P} {feats_n=s,pos_DET,dep_det} {dep_prep}	1.404205010224949	301.0	326
5033	[{3, 4}, {10}, {80, 81}]	{pos_NC,feats_n=s} {pos_P} {pos_DET,dep_det}	1.404126698641087	385.0	417
4662	[{4}, {4, 15}, {9}, {15}]	{feats_n=s} {feats_n=s,dep_prep} {lemma_de} {dep_prep}	1.403846153846154	288.0	312
817	[{4}, {4, 84}]	{feats_n=s} {feats_n=s,dep_obj}	1.4034990108803165	311.0	337
3602	[{80, 81, 4}, {3, 19, 15}]	{feats_n=s,pos_DET,dep_det} {pos_NC,dep_prep,feats_g=m}	1.4034850823045266	299.0	324
4423	[{4, 5, 80, 81, 116}, {3, 4}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la} {pos_NC,feats_n=s}	1.4032431271477663	358.0	388
5001	[{10}, {4}, {19, 4, 15}]	{pos_P} {feats_n=s} {feats_n=s,dep_prep,feats_g=m}	1.4031217750257998	298.0	323
3081	[{11}, {4}, {15}]	{dep_dep} {feats_n=s} {dep_prep}	1.4030913978494624	286.0	310
835	[{3, 4}, {9, 10, 12}, {4}]	{pos_NC,feats_n=s} {lemma_de,pos_P,wp_▁de} {feats_n=s}	1.4027985074626863	309.0	335
3208	[{3, 4}, {10}, {80, 81}, {15}]	{pos_NC,feats_n=s} {pos_P} {pos_DET,dep_det} {dep_prep}	1.4026733500417712	368.0	399
6278	[{5, 116, 4}]	{feats_n=s,feats_g=f,lemma_la}	1.4016897081413209	400.0	434
4901	[{3, 131}, {9, 10}]	{pos_NC,feats_n=p} {lemma_de,pos_P}	1.4011175898931	316.0	343
3513	[{10}, {80, 4}, {19, 4}]	{pos_P} {feats_n=s,pos_DET} {feats_n=s,feats_g=m}	1.401010101010101	304.0	330
5702	[{4, 5, 80, 81, 116, 117}, {4}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la,wp_▁la} {feats_n=s}	1.4006584922797456	338.0	367
3312	[{42}, {80, 81}, {3, 15}, {9}]	{dep_mod} {pos_DET,dep_det} {pos_NC,dep_prep} {lemma_de}	1.4005142405063291	291.0	316
4780	[{10, 11}, {80, 81}, {15}]	{pos_P,dep_dep} {pos_DET,dep_det} {dep_prep}	1.4004154447702837	314.0	341
2748	[{10}, {80, 81, 131}, {131, 15}]	{pos_P} {pos_DET,dep_det,feats_n=p} {dep_prep,feats_n=p}	1.4002794715447155	302.0	328
4945	[{4, 104, 105, 80, 81, 23}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le,wp_▁l}	1.4002794715447155	453.0	492
2737	[{3}, {122}, {3, 19, 15}]	{pos_NC} {pos_P+D} {pos_NC,dep_prep,feats_g=m}	1.4002794715447155	302.0	328
2742	[{3, 131}, {9}, {3, 15}]	{pos_NC,feats_n=p} {lemma_de} {pos_NC,dep_prep}	1.4002794715447155	302.0	328
5367	[{3, 15}, {9}, {4}]	{pos_NC,dep_prep} {lemma_de} {feats_n=s}	1.4001322751322753	406.0	441
4041	[{42}, {3, 4, 15}]	{dep_mod} {pos_NC,feats_n=s,dep_prep}	1.4000723738626963	371.0	403
6003	[{80, 81}, {3}, {9, 11}]	{pos_DET,dep_det} {pos_NC} {lemma_de,dep_dep}	1.3996767994409505	439.0	477
1804	[{19}, {3}, {10}]	{feats_g=m} {pos_NC} {pos_P}	1.3995398773006136	300.0	326
4670	[{9, 122, 11}, {19}]	{lemma_de,dep_dep,pos_P+D} {feats_g=m}	1.3993610223642172	288.0	313
3623	[{131}, {42}, {3}]	{feats_n=p} {dep_mod} {pos_NC}	1.3991666666666667	299.0	325
3214	[{4, 5, 80, 81, 116, 117}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la,wp_▁la}	1.3991666666666667	368.0	400
3213	[{4, 5, 80, 81, 116}, {4}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la} {feats_n=s}	1.3991666666666667	368.0	400
4107	[{9, 10}, {19}]	{lemma_de,pos_P} {feats_g=m}	1.3989861523244314	310.0	337
10	[{4}, {3, 4, 15}, {9}, {15}]	{feats_n=s} {pos_NC,feats_n=s,dep_prep} {lemma_de} {dep_prep}	1.398971688034188	287.0	312
4550	[{3, 4}, {122}]	{pos_NC,feats_n=s} {pos_P+D}	1.3988413547237077	344.0	374
3079	[{10, 42}, {80, 81}, {3, 15}, {9}]	{pos_P,dep_mod} {pos_DET,dep_det} {pos_NC,dep_prep} {lemma_de}	1.3985798499464093	286.0	311
1569	[{131}, {9, 10, 12}]	{feats_n=p} {lemma_de,pos_P,wp_▁de}	1.3984133126934986	297.0	323
4359	[{3}, {9, 11}, {19, 15}]	{pos_NC} {lemma_de,dep_dep} {dep_prep,feats_g=m}	1.3983217592592594	331.0	360
5319	[{3}, {9, 10, 11}, {4}]	{pos_NC} {lemma_de,pos_P,dep_dep} {feats_n=s}	1.3980106888361044	387.0	421
4965	[{3}, {10, 42}, {80, 81}, {3, 15}]	{pos_NC} {pos_P,dep_mod} {pos_DET,dep_det} {pos_NC,dep_prep}	1.3976505711318796	295.0	321
2726	[{19}, {3}, {9}]	{feats_g=m} {pos_NC} {lemma_de}	1.3971511044176705	305.0	332
5091	[{3}, {42}, {80, 81}, {3}]	{pos_NC} {dep_mod} {pos_DET,dep_det} {pos_NC}	1.396683673469388	315.0	343
5740	[{3}, {11}, {131}]	{pos_NC} {dep_dep} {feats_n=p}	1.396514532243415	337.0	367
3267	[{10}, {80, 81, 4}, {19, 4}]	{pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=m}	1.3964015151515152	303.0	330
5517	[{80, 81}, {3, 5}, {9}]	{pos_DET,dep_det} {pos_NC,feats_g=f} {lemma_de}	1.3962349397590361	381.0	415
2515	[{3, 19}, {9}, {15}]	{pos_NC,feats_g=m} {lemma_de} {dep_prep}	1.3961180713743355	403.0	439
5274	[{42}, {42}, {80}]	{dep_mod} {dep_mod} {pos_DET}	1.3961089065255732	347.0	378
3302	[{10}, {4}, {3, 19, 4}]	{pos_P} {feats_n=s} {pos_NC,feats_n=s,feats_g=m}	1.396096214511041	291.0	317
3308	[{42}, {4}, {3, 4}, {9}]	{dep_mod} {feats_n=s} {pos_NC,feats_n=s} {lemma_de}	1.396096214511041	291.0	317
4418	[{10}, {80, 81, 131}, {15}]	{pos_P} {pos_DET,dep_det,feats_n=p} {dep_prep}	1.3958923512747874	324.0	353
3389	[{42}, {42}, {80, 81}]	{dep_mod} {dep_mod} {pos_DET,dep_det}	1.3957780725022104	346.0	377
2343	[{56, 55}, {4}, {4}]	{pos_PONCT,dep_ponct} {feats_n=s} {feats_n=s}	1.395701476793249	290.0	316
490	[{4, 5, 80, 81, 116}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la}	1.3946812596006144	398.0	434
1634	[{3, 131}, {9}, {15}]	{pos_NC,feats_n=p} {lemma_de} {dep_prep}	1.3944603629417383	320.0	349
1960	[{4, 5, 80, 81, 116, 117}, {5}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la,wp_▁la} {feats_g=f}	1.3940972222222223	330.0	360
4593	[{9, 10, 12, 42}]	{lemma_de,pos_P,wp_▁de,dep_mod}	1.394097222222222	396.0	432
2629	[{80, 131}, {3, 131, 15}]	{pos_DET,feats_n=p} {pos_NC,dep_prep,feats_n=p}	1.3937189054726367	307.0	335
4014	[{4}, {9, 122, 11}, {15}]	{feats_n=s} {lemma_de,dep_dep,pos_P+D} {dep_prep}	1.393704850361197	296.0	323
4712	[{19, 4}, {10}, {4}]	{feats_n=s,feats_g=m} {pos_P} {feats_n=s}	1.3933383233532932	306.0	334
4710	[{4}, {3, 19}, {10}]	{feats_n=s} {pos_NC,feats_g=m} {pos_P}	1.3933383233532932	306.0	334
3500	[{3}, {122}, {19, 15}]	{pos_NC} {pos_P+D} {dep_prep,feats_g=m}	1.392570281124498	304.0	332
4699	[{122, 11}, {19, 15}]	{dep_dep,pos_P+D} {dep_prep,feats_g=m}	1.3925130208333334	293.0	320
4774	[{3}, {122}, {19}]	{pos_NC} {pos_P+D} {feats_g=m}	1.3922497570456756	314.0	343
3926	[{42}, {80, 81}, {15}, {9}]	{dep_mod} {pos_DET,dep_det} {dep_prep} {lemma_de}	1.3921107628004181	292.0	319
2764	[{131}, {11}, {15}]	{feats_n=p} {dep_dep} {dep_prep}	1.3917929292929294	302.0	330
2429	[{15}, {9, 42}]	{dep_prep} {lemma_de,dep_mod}	1.3917440318302388	345.0	377
5058	[{4, 5, 80, 81, 116, 117}, {4, 5}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la,wp_▁la} {feats_n=s,feats_g=f}	1.3915840415486307	323.0	353
5175	[{3}, {9, 10}, {3, 4, 15}]	{pos_NC} {lemma_de,pos_P} {pos_NC,feats_n=s,dep_prep}	1.3913118131868132	333.0	364
5182	[{42}, {131}, {131, 15}]	{dep_mod} {feats_n=p} {dep_prep,feats_n=p}	1.3913118131868132	333.0	364
4747	[{4, 5, 80, 81, 116}, {4, 5}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la} {feats_n=s,feats_g=f}	1.3911498708010335	354.0	387
1802	[{122, 11}, {19}]	{dep_dep,pos_P+D} {feats_g=m}	1.3910060975609757	300.0	328
5117	[{122}, {19, 15}]	{pos_P+D} {dep_prep,feats_g=m}	1.3908475783475784	428.0	468
5627	[{3}, {9}, {19}]	{pos_NC} {lemma_de} {feats_g=m}	1.3907416836388324	449.0	491
3325	[{42}, {80, 81}, {3, 19}]	{dep_mod} {pos_DET,dep_det} {pos_NC,feats_g=m}	1.3905856423173804	363.0	397
36	[{131}, {131, 5}, {131}]	{feats_n=p} {feats_g=f,feats_n=p} {feats_n=p}	1.390061040339703	287.0	314
35	[{80, 81}, {5}, {9}, {3, 15}]	{pos_DET,dep_det} {feats_g=f} {lemma_de} {pos_NC,dep_prep}	1.390061040339703	287.0	314
4304	[{9, 42}, {4}]	{lemma_de,dep_mod} {feats_n=s}	1.3900491400491402	372.0	407
4015	[{19, 4}, {19}, {9}]	{feats_n=s,feats_g=m} {feats_g=m} {lemma_de}	1.38940329218107	296.0	324
5825	[{4, 5, 80, 81, 116}, {5}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la} {feats_g=f}	1.3892599660729432	359.0	393
3875	[{4}, {9, 10}, {80, 81, 4}]	{feats_n=s} {lemma_de,pos_P} {feats_n=s,pos_DET,dep_det}	1.3892227564102564	285.0	312
5027	[{122}, {3, 19, 15}]	{pos_P+D} {pos_NC,dep_prep,feats_g=m}	1.3891594516594519	422.0	462
2732	[{80, 81, 131}, {3, 131, 15}]	{pos_DET,dep_det,feats_n=p} {pos_NC,dep_prep,feats_n=p}	1.3887849301397204	305.0	334
2720	[{5, 15}, {131}]	{feats_g=f,dep_prep} {feats_n=p}	1.3887849301397204	305.0	334
6111	[{3}, {9}, {19, 15}]	{pos_NC} {lemma_de} {dep_prep,feats_g=m}	1.3887342242019303	410.0	449
3514	[{10}, {80, 81, 4}, {19, 15}]	{pos_P} {feats_n=s,pos_DET,dep_det} {dep_prep,feats_g=m}	1.3883883883883883	304.0	333
271	[{15}, {11}, {15}]	{dep_prep} {dep_dep} {dep_prep}	1.3882478632478634	356.0	390
4775	[{3, 4}, {9, 122}, {15}]	{pos_NC,feats_n=s} {lemma_de,pos_P+D} {dep_prep}	1.388202519379845	314.0	344
2752	[{15}, {10}, {4}, {15}]	{dep_prep} {pos_P} {feats_n=s} {dep_prep}	1.387588116817724	302.0	331
3856	[{15}, {10}, {80, 4}]	{dep_prep} {pos_P} {feats_n=s,pos_DET}	1.3874269005847952	312.0	342
3472	[{4}, {3}, {9, 10}, {4}]	{feats_n=s} {pos_NC} {lemma_de,pos_P} {feats_n=s}	1.3871843434343434	301.0	330
1954	[{15}, {9}, {4}]	{dep_prep} {lemma_de} {feats_n=s}	1.3871336996336994	415.0	455
3379	[{117}, {3}]	{wp_▁la} {pos_NC}	1.387	342.0	375
2522	[{210}, {42}]	{wp_,} {dep_mod}	1.3866421568627452	403.0	442
1977	[{42}, {131}, {3, 131, 15}]	{dep_mod} {feats_n=p} {pos_NC,dep_prep,feats_n=p}	1.3863950276243093	330.0	362
3707	[{80, 81}, {3}, {9, 11}, {15}]	{pos_DET,dep_det} {pos_NC} {lemma_de,dep_dep} {dep_prep}	1.3858912869704236	380.0	417
5032	[{122}, {19}]	{pos_P+D} {feats_g=m}	1.3854382332643203	440.0	483
4030	[{80, 81}, {3, 19}, {9}]	{pos_DET,dep_det} {pos_NC,feats_g=m} {lemma_de}	1.3851282051282052	296.0	325
4723	[{42}, {19, 4}, {19, 4}]	{dep_mod} {feats_n=s,feats_g=m} {feats_n=s,feats_g=m}	1.3850446428571428	306.0	336
380	[{15}, {9, 11}, {15}]	{dep_prep} {lemma_de,dep_dep} {dep_prep}	1.384892923649907	326.0	358
3891	[{80, 81}, {3, 5}, {9}, {3, 15}]	{pos_DET,dep_det} {pos_NC,feats_g=f} {lemma_de} {pos_NC,dep_prep}	1.3847843450479231	285.0	313
4984	[{10}, {80, 81, 4}, {3, 19, 15}]	{pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,dep_prep,feats_g=m}	1.3847093621399178	295.0	324
274	[{131}, {9, 10}]	{feats_n=p} {lemma_de,pos_P}	1.384697357203751	356.0	391
4960	[{80, 81, 23}]	{wp_',pos_DET,dep_det}	1.384639303482587	488.0	536
4586	[{3}, {9}, {3, 19, 15}]	{pos_NC} {lemma_de} {pos_NC,dep_prep,feats_g=m}	1.3844827586206896	396.0	435
5055	[{4}, {4}, {9, 10}, {4}]	{feats_n=s} {feats_n=s} {lemma_de,pos_P} {feats_n=s}	1.383744131455399	323.0	355
5181	[{5}, {9, 10}, {4}]	{feats_g=f} {lemma_de,pos_P} {feats_n=s}	1.3837090163934425	333.0	366
5966	[{3}, {122}, {131}]	{pos_NC} {pos_P+D} {feats_n=p}	1.383467741935484	282.0	310
3378	[{19}, {4}, {10}]	{feats_g=m} {feats_n=s} {pos_P}	1.383311170212766	342.0	376
2930	[{80, 81}, {3, 15}, {9}]	{pos_DET,dep_det} {pos_NC,dep_prep} {lemma_de}	1.3832902670111973	352.0	387
3475	[{4}, {15}, {9}, {15}]	{feats_n=s} {dep_prep} {lemma_de} {dep_prep}	1.3829934541792548	301.0	331
830	[{15}, {10}, {80, 81, 4}]	{dep_prep} {pos_P} {feats_n=s,pos_DET,dep_det}	1.3829800194931774	311.0	342
5687	[{4, 5, 80, 81, 116, 117}, {3}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la,wp_▁la} {pos_NC}	1.3829444444444445	341.0	375
4850	[{3}, {9, 11}, {19}]	{pos_NC} {lemma_de,dep_dep} {feats_g=m}	1.3825757575757573	350.0	385
5753	[{3, 19}, {9}, {3, 15}]	{pos_NC,feats_g=m} {lemma_de} {pos_NC,dep_prep}	1.382235221674877	369.0	406
3620	[{80, 81}, {19}, {9}]	{pos_DET,dep_det} {feats_g=m} {lemma_de}	1.3821555217831811	299.0	329
5235	[{80, 81}, {3}, {9}, {15}]	{pos_DET,dep_det} {pos_NC} {lemma_de} {dep_prep}	1.3817511597084162	457.0	503
5003	[{10}, {80, 81, 131}, {3, 131, 15}]	{pos_P} {pos_DET,dep_det,feats_n=p} {pos_NC,dep_prep,feats_n=p}	1.3817327235772356	298.0	328
5089	[{42}, {3, 4}]	{dep_mod} {pos_NC,feats_n=s}	1.3816932624113476	427.0	470
2772	[{4}, {19}, {9}]	{feats_n=s} {feats_g=m} {lemma_de}	1.3815203562340967	357.0	393
2612	[{4}, {9, 122, 11}]	{feats_n=s} {lemma_de,dep_dep,pos_P+D}	1.3813486193293887	307.0	338
24	[{122, 11}, {3, 19, 15}]	{dep_dep,pos_P+D} {pos_NC,dep_prep,feats_g=m}	1.3812631856540085	287.0	316
4742	[{131}, {10}, {15}]	{feats_n=p} {pos_P} {dep_prep}	1.3812034739454093	366.0	403
4018	[{5}, {9, 11}, {4}]	{feats_g=f} {lemma_de,dep_dep} {feats_n=s}	1.380879345603272	296.0	326
1260	[{131}, {131, 15}, {42}]	{feats_n=p} {dep_prep,feats_n=p} {dep_mod}	1.380856135986733	365.0	402
4750	[{80, 81}, {15}, {9}]	{pos_DET,dep_det} {dep_prep} {lemma_de}	1.3804487179487182	354.0	390
4409	[{4, 5, 80, 81, 116, 117}, {3, 5}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la,wp_▁la} {pos_NC,feats_g=f}	1.3802521008403361	324.0	357
4784	[{131}, {9, 11}]	{feats_n=p} {lemma_de,dep_dep}	1.3801782273603083	314.0	346
3503	[{4}, {122, 11}, {15}]	{feats_n=s} {dep_dep,pos_P+D} {dep_prep}	1.3800995024875622	304.0	335
2220	[{15}, {19, 4}]	{dep_prep} {feats_n=s,feats_g=m}	1.3800154320987654	294.0	324
4297	[{56, 209, 210, 55}, {42}]	{pos_PONCT,dep_ponct,lemma_,,wp_,} {dep_mod}	1.3797605580693817	401.0	442
2756	[{42}, {4}, {3}, {9}]	{dep_mod} {feats_n=s} {pos_NC} {lemma_de}	1.3792542542542543	302.0	333
2740	[{3, 5, 15}, {131}]	{pos_NC,feats_g=f,dep_prep} {feats_n=p}	1.3792542542542543	302.0	333
2763	[{131}, {10}, {3, 15}]	{feats_n=p} {pos_P} {pos_NC,dep_prep}	1.3792542542542543	302.0	333
826	[{9, 42}, {3, 15}]	{lemma_de,dep_mod} {pos_NC,dep_prep}	1.3789480077745384	311.0	343
4115	[{51}, {69}]	{dep_suj} {feats_p=3}	1.3785331384015593	310.0	342
4802	[{19}, {9}, {4}]	{feats_g=m} {lemma_de} {feats_n=s}	1.378472222222222	397.0	438
4650	[{19}, {9, 10}, {4}]	{feats_g=m} {lemma_de,pos_P} {feats_n=s}	1.3782552083333333	348.0	384
2195	[{3}, {9, 11}, {3, 19, 15}]	{pos_NC} {lemma_de,dep_dep} {pos_NC,dep_prep,feats_g=m}	1.3782552083333333	319.0	352
5270	[{10}, {80, 81}, {3, 15}, {9}]	{pos_P} {pos_DET,dep_det} {pos_NC,dep_prep} {lemma_de}	1.3778829416884246	347.0	383
5267	[{4, 5, 80, 81, 116}, {3, 4, 5}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la} {pos_NC,feats_n=s,feats_g=f}	1.3778829416884246	347.0	383
5207	[{4, 104, 80, 81, 23}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le}	1.3776286880100441	481.0	531
4996	[{4}, {3, 15}, {9}, {15}]	{feats_n=s} {pos_NC,dep_prep} {lemma_de} {dep_prep}	1.377532928064843	298.0	329
3381	[{4}, {3}, {9}, {4}]	{feats_n=s} {pos_NC} {lemma_de} {feats_n=s}	1.3775087260034904	346.0	382
3639	[{4, 5, 80, 81, 116, 117}, {3, 4, 5}]	{feats_n=s,feats_g=f,pos_DET,dep_det,lemma_la,wp_▁la} {pos_NC,feats_n=s,feats_g=f}	1.3774404761904762	317.0	350
5603	[{3, 15}, {9, 10, 12}]	{pos_NC,dep_prep} {lemma_de,pos_P,wp_▁de}	1.3773584905660379	384.0	424
2627	[{42}, {10}, {80, 4}]	{dep_mod} {pos_P} {feats_n=s,pos_DET}	1.3772738446411013	307.0	339
4907	[{131, 5}, {10}]	{feats_g=f,feats_n=p} {pos_P}	1.3770296084049665	316.0	349
9	[{4}, {3}, {10, 42}]	{feats_n=s} {pos_NC} {pos_P,dep_mod}	1.3769058885383807	287.0	317
33	[{42}, {131}, {19}]	{dep_mod} {feats_n=p} {feats_g=m}	1.3769058885383807	287.0	317
