	motifs_int	motifs_str	ARSCAN	CHISCO	DICEN	LADYSS	LTIE	CDPC	CRDP	ECONOMIX	LAPPS	MODALX	CEDCAC	CREA	ERO	LEGS	MODYCO	CEDIN	CREF	HAR	LEME	MONDESA	CEJEC	CRESPPA	IDHES	LESC	PRETECH	CEREG	CRPM	IREPH	LICAE	SOPHIAPOL	CEROS	CSLF	IRERP	LINP2	CHAD	CTAD	ISP	LIPO
{4} {3,4} {17,18}	[{4}, {3, 4}, {17, 18}]	{feats_Gender=Masc} {pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP}	-41.6647036815691	-6.54265963572445	-10.4165739372775	-4.23353016157527	-12.3167112980827	-3.92096949799388	-10.0069029581703	-92.9920384662078	-42.4208154395077	-6.55428757705081	inf	inf	-14.6361653430709	-14.2351612589716	-15.8645663454295	-6.83343122201864	-14.1997924414306	-12.4929791983102	-7.28733907062749	-31.8547613206959	11.5095463087408	-37.3953074426328	-45.517959682665	-10.3697391007288	-8.8614291219576	inf	-2.76486709363816	inf	-16.9416503478935	inf	-8.56959420176616	-17.8783979885041	-5.0215001822633	-8.66296469427096	-9.97180235862097	inf	inf	-3.70112479085495
{4} {17,18} {24} {3}	[{4}, {17, 18}, {24}, {3}]	{feats_Gender=Masc} {lemma_de,pos_ADP} {pos_DET} {pos_NOUN}	-10.2850730743387	-1.61560031328808	-2.57210854586097	-1.04542117225333	-3.04124681593341	-0.968240662964402	-2.47095986580651	-22.9439658341597	-10.471647293219	-1.61847146909001	inf	-2.71384087981839	-3.61389101549389	-3.51488986378529	-3.91715798274712	-1.68739706482618	-3.50615786367106	-3.08476601094275	-1.79947434704438	-7.86417712912453	-0.885390943692041	-9.23152801814718	-11.235854070421	-2.5605449583411	-2.18813581061466	-1.88862614155982	-0.682760872319285	-0.734103839259564	-4.1830622473714	-1.61272921701882	-2.11607915404513	-4.41431678675991	-1.23999243761896	-2.1391332068111	-2.46229341424743	inf	-2.50563109447065	-0.913954215964169
{4,5} {3,5} {17,18}	[{4, 5}, {3, 5}, {17, 18}]	{feats_Gender=Masc,feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP}	-30.0177465489605	-4.71429218308742	-7.50553061284344	-3.05048007102818	-8.87459354594077	-2.82526671221871	-7.21035734252048	-66.9845816811747	-30.5624136175635	-4.7226704739178	inf	inf	-10.5457531782426	-10.2568328421658	-11.4308016430911	-4.92380189373777	-10.2313498450357	-9.00159496515166	-5.25085538642818	-22.950861943056	inf	-26.9422203951973	-32.7934185036151	-7.47178554537274	-6.38502418412204	-5.51101106081203	-1.99224125646964	inf	-12.2068218503062	-4.70591406703788	-6.17475119263044	-12.8817274866287	-3.61824415402928	-6.24202657545519	-7.18506686568185	inf	inf	-2.66685889182839
{5} {3} {18} {5} {5,26}	[{5}, {3}, {18}, {5}, {26, 5}]	{feats_Number=Sing} {pos_NOUN} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	-9.21785899711284	-1.44797596438545	-2.30524029690221	-0.93695562033606	-2.72570169786311	-0.867782900563095	-2.21458654144944	-20.5628765283635	-9.38507138743811	-1.4505492223152	10.8034375814527	-2.43226681311553	-3.23892878615517	-3.15019996871602	-3.51072871267976	-1.51232341043563	-3.14237399769118	-2.76470540136091	-1.61277203905887	-7.04818526032822	-0.793529159590397	-8.27364454016794	-10.0699713803964	-2.29487651837677	-1.96110745513924	-1.69267380935209	-0.611922676620827	inf	-3.7490425270736	-1.44540275982023	-1.89652715084985	-3.95630177091794	-1.1113392727642	-1.91718919521685	-2.20681929731929	-0.849855519053675	-2.24566037596244	-0.819128883781566
{5} {3,5} {18} {5,24,27} {3,5}	[{5}, {3, 5}, {18}, {24, 27, 5}, {3, 5}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	-9.18553089941225	-1.44289822266489	-2.29715623036108	-0.93366993743167	-2.71614310030942	-0.864739792590579	-2.20682038986388	-20.4907497137921	-9.35215678852197	-1.44546245655396	12.2278625611644	-2.42373727433885	-3.22757031409354	-3.13915266798658	-3.4984170360199	-1.50702001193203	-3.13135414253437	-2.75501001956989	-1.60711638169458	-7.02346711822978	-0.790746444235686	-8.2446282495213	-10.0346544532507	-2.28682879677162	-1.95423022922261	-1.68673794745303	-0.60977681604925	inf	-3.73589507682826	-1.44033404191284	-1.8898764007392	-3.94242745236408	-1.10744205936499	-1.91046598570532	-2.19908038474948	-0.846875278795344	-2.23778525114925	-0.816256395484247
{5} {5} {17,18,728,730} {5} {3,5}	[{5}, {5}, {728, 17, 18, 730}, {5}, {3, 5}]	{feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	-9.7998826479817	-1.53939325668259	-2.45078215715902	-0.996109498077379	-2.89779040259447	-0.922569570998032	-2.35440479567218	-21.8614348091438	-9.97765428147586	-1.54212897901949	inf	-2.58582876865811	-3.44342170880491	-3.349090685897	-3.73238275799902	-1.60780332666063	-3.34077059529307	-2.93925671346454	-1.71459386749025	-7.49320116389901	inf	-8.79604318020347	-10.7058053100239	-2.43976404010342	-2.08492187095628	-1.79954031766216	-0.65055572412048	-0.699476874564806	-3.98574352101422	-1.53665759104709	-2.0162641945625	-4.20608902744962	-1.18150286498591	-2.03823076665111	-2.34614715173108	-0.903510348780668	-2.38744053738096	-0.87084379621535
{5} {18} {5,23,24,25,26,27} {5,26}	[{5}, {18}, {5, 23, 24, 25, 26, 27}, {26, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_Gender=Fem,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem}	-9.18553089941225	-1.44289822266489	-2.29715623036108	-0.93366993743167	-2.71614310030942	-0.864739792590579	-2.20682038986388	-20.4907497137921	-9.35215678852197	-1.44546245655396	12.2278625611644	-2.42373727433885	-3.22757031409354	-3.13915266798658	-3.4984170360199	-1.50702001193203	-3.13135414253437	-2.75501001956989	-1.60711638169458	-7.02346711822978	-0.790746444235686	-8.2446282495213	-10.0346544532507	-2.28682879677162	-1.95423022922261	-1.68673794745303	-0.60977681604925	inf	-3.73589507682826	-1.44033404191284	-1.8898764007392	-3.94242745236408	-1.10744205936499	-1.91046598570532	-2.19908038474948	-0.846875278795344	-2.23778525114925	-0.816256395484247
{5,23,24,25,27} {5} {18} {5,24} {5}	[{5, 23, 24, 25, 27}, {5}, {18}, {24, 5}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	-9.73520231988097	-1.52923410064443	-2.43460815683498	-0.989535760744823	-2.87866625821688	-0.916481159270582	-2.33886685803075	-21.7171247602692	-9.91180049624588	-1.5319517684032	11.0806533372679	-2.56876349735597	-3.42069648958978	-3.32698803893254	-3.70775042533236	-1.5971926929181	-3.31872285974785	-2.91985890005137	-1.7032784595682	-7.44374659050713	10.6469953318687	-8.7379890217422	-10.6351449998685	-2.42366275624511	-2.07116243475958	-1.78766429638883	-0.646262456088485	-0.694860754359651	-3.95943902228961	-1.52651648925843	-2.00295787535472	-4.17833025297708	-1.17370562331595	-2.02477947570679	-2.33066371204122	-0.897547717933808	-2.37168457352819	-0.865096747378166
{5,24} {3,5} {17,18} {5} {5}	[{24, 5}, {3, 5}, {17, 18}, {5}, {5}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	-25.8283433148061	-4.05652106596474	-6.45827610894841	-2.62486298577194	-7.63629467760113	-2.43107334916629	-6.2042917489875	-57.6320939821574	-26.2969693426695	-4.06373030192365	inf	-6.81416760970628	-9.07424677782429	-8.8256453760564	-9.83578489473947	-4.23679702717551	-8.80371852841299	-7.74557354788585	-4.51821515066234	-19.7479850253139	11.2853844999776	-23.1821746635851	-28.2164937833874	-6.4292398904542	-5.49412544404539	-4.74206981369305	-1.71427756694444	inf	-10.5035079793906	-4.04931198018995	-5.31319359516576	-11.0842260463954	-3.11340704893592	12.1562153935094	-6.18253033047827	-2.38084929764528	inf	-2.2947678751194
{5,24,27} {3} {18} {5,24} {3,5}	[{24, 27, 5}, {3}, {18}, {24, 5}, {3, 5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	-7.11796497948982	-1.11814073543157	-1.78012422018568	-0.723526991938507	-2.10480532571249	-0.670111214806211	-1.71012111725151	-15.8779819874013	-7.24708177171918	-1.12012782176213	inf	-1.87821442012287	-2.50111925755731	-2.43260294929015	-2.71100269313398	-1.16783023844571	-2.4265597403028	-2.1349240228757	-1.24539726712953	-5.44259154033211	-0.612771806531743	-6.388866299086	-7.77594133293092	-1.77212128095181	-1.51438361924221	-1.30709785929329	-0.472533546026778	-0.508067523300772	-2.8950279511499	-1.11615369030623	-1.46451442354616	-3.05507275950254	-0.858187479587484	-1.48046974722335	-1.70412322632837	-0.656267531284694	-1.7341164297328	-0.632540146942972
{5,24,27} {3,4,5} {18} {5}	[{24, 27, 5}, {3, 4, 5}, {18}, {5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	-7.11796497948982	-1.11814073543157	-1.78012422018568	-0.723526991938507	-2.10480532571249	-0.670111214806211	-1.71012111725151	-15.8779819874013	-7.24708177171918	-1.12012782176213	inf	-1.87821442012287	-2.50111925755731	-2.43260294929015	-2.71100269313398	-1.16783023844571	-2.4265597403028	-2.1349240228757	-1.24539726712953	-5.44259154033211	-0.612771806531743	-6.388866299086	-7.77594133293092	-1.77212128095181	-1.51438361924221	-1.30709785929329	-0.472533546026778	-0.508067523300772	-2.8950279511499	-1.11615369030623	-1.46451442354616	-3.05507275950254	-0.858187479587484	-1.48046974722335	-1.70412322632837	-0.656267531284694	-1.7341164297328	-0.632540146942972
{17,18} {5,24,26,27} {5,26}	[{17, 18}, {24, 26, 27, 5}, {26, 5}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_Gender=Fem,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem}	-12.0654341027753	-1.89522849754934	-3.01729518228233	-1.22636128345881	-3.56763648239249	-1.13582229385106	-2.89863884263422	-26.9163546449543	-12.2843095152655	-1.89859660435982	inf	-3.18355981816855	-4.23940099094482	-4.12326338564172	-4.59516179241219	-1.97945212725519	-4.11301993563849	-3.61868845899472	-2.11092825827474	-9.22542986550953	11.3361337329681	-10.8294944234715	-13.1808236517341	-3.0037300697747	-2.56686149921446	-2.21551089686908	-0.800931623205231	inf	-4.90709298740748	-1.89186046058547	-2.48233280362473	-5.17837701694791	-1.4546092673029	-2.50937720042573	-2.88847233141668	-1.11235745837279	-2.93931125193877	-1.07213991113545
{17,18,728,730} {5,26} {26}	[{728, 17, 18, 730}, {26, 5}, {26}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,feats_Gender=Fem} {feats_Gender=Fem}	-24.586839236743	-3.86158362527501	-6.14791303204394	-2.49872639565449	-7.26931502570483	-2.31424948866718	-5.90613517503949	-54.8607819670454	-25.0329325335529	-3.86844640305471	inf	inf	-8.63815583350729	-8.40150295286044	-9.3630917391436	-4.03319594805398	-8.38062997127081	-7.37334178241754	-4.30108970736447	-18.7988168293602	inf	-22.0679002837343	-26.860158664468	-6.12027229953345	-5.23009912479611	-4.51418632298959	-1.63189959449421	inf	-9.99872116064724	inf	-5.05786268540555	-10.5515269962046	-2.96379286618392	-5.11296855485637	-5.88541960824779	-2.26643899098766	-5.98901046348031	-2.18449426819733
{17,18,730} {5,26} {5,26}	[{17, 18, 730}, {26, 5}, {26, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	-16.8016482611804	-2.63906090195923	-4.20153435085131	-1.70767377519373	-4.96788850179118	-1.58160009748431	-4.03630508223348	-37.4850111905309	-17.106460188012	-2.64375095279326	inf	-4.43305861062879	-5.90333075455313	-5.74160695276895	-6.39873548275688	-2.75634140234048	-5.72734276433168	-5.03897894280236	-2.93942068919261	-12.8466403356741	inf	-15.0804571262146	-18.3549774477011	-4.18264488623571	-3.5743052318208	-3.08505120011901	-1.11527266503989	inf	-6.83310790629958	inf	-3.45659927992759	-7.21087913293574	-2.02550486411652	-3.49425851011557	-4.02214819697441	-1.54892581499977	-4.09294149955312	-1.49292375557961
{18} {5,24,27} {3,5} {105}	[{18}, {24, 27, 5}, {3, 5}, {105}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {pos_PUNCT}	-42.4906209615447	-6.67229722047005	-10.6229799024537	-4.31741180783533	-12.5607745052073	-3.99865788176562	-10.2051902283568	-94.8366685727203	-43.261729248457	-6.68415557874107	inf	-11.2084037641435	inf	-14.5172464416922	-16.1789463250944	-6.96883069827186	-14.481176629045	-12.7405358027081	-7.43173320776971	-32.4861375892026	-3.65649228590133	-38.1365521865293	-46.420304588678	inf	-9.03701628985143	-7.79995147299092	-2.8196481914106	inf	-17.2773788499076	-6.66043911059309	-8.73939811714737	-18.2326939231211	-5.12099534545684	-8.83461891536033	-10.1693940230385	inf	inf	inf
{18} {24} {3,26} {105}	[{18}, {24}, {26, 3}, {105}]	{pos_ADP} {pos_DET} {pos_NOUN,feats_Gender=Fem} {pos_PUNCT}	-19.6309632653483	-3.0833761421636	-4.90892481642432	-1.99517590921207	-5.80431501792149	-1.84787613489415	-4.71587518308209	-43.7992625565712	-19.9871168023061	-3.08885584428433	inf	-5.17943203265214	-6.89726758152674	-6.70831233305793	-7.47609054073427	-3.22040287775477	inf	-5.88737556210061	-3.43430691255257	-15.009827706488	-1.68975689046974	-17.6198685782135	-21.4459354627303	-4.8868548446048	-4.17608711200122	-3.60445709783301	-1.30303723477842	inf	-7.98360529949137	-3.0778965540018	-4.03856283793664	-8.42498873612883	-2.36651820922329	-4.08256280034543	-4.69933464803862	-1.80970073627326	-4.78204770373149	-1.74427005504676
{18} {24,27} {3,26} {18}	[{18}, {24, 27}, {26, 3}, {18}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem} {pos_ADP}	-66.4386003105461	-10.4302376032786	-16.6064545845677	-6.74893614850986	-19.6359882074289	-6.2506495477133	-15.9532959601514	-148.344417321765	-67.6446823406695	-10.4487756172874	inf	inf	inf	-22.694804383931	-25.2928290578959	-10.8938053576161	-22.638410833822	-19.9170297984488	-11.6174598887347	-50.7919244885074	inf	-59.6287038921096	-72.5851179482436	inf	-14.1270312537923	inf	-4.40760172111558	inf	-27.0102328801358	-10.4116999804663	-13.661754587203	-28.503893411398	-8.00513394116063	inf	-15.8973335262587	inf	inf	inf
{24} {3} {17,18,730} {5} {3,5}	[{24}, {3}, {17, 18, 730}, {5}, {3, 5}]	{pos_DET} {pos_NOUN} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	-10.090978272982	-1.58511465547509	-2.52357346089694	-1.02569467185851	-2.98385888580168	-0.94997053106145	-2.42433348802533	-22.5109098658041	-10.2740311067254	-1.58793163285538	10.5623378890575	-2.66263125380135	-3.54569690451522	-3.44856398153961	-3.8432409607878	-1.65555660765409	-3.43999676093298	-3.02655684952775	-1.76551899526393	-7.71577262365929	-0.868684153413262	-9.05731742522269	-11.0238141418388	-2.51222808212998	-2.14684638683245	-1.8529884943954	-0.66987761899386	-0.720251769291012	-4.1041273470156	-1.58229773656575	-2.07614945002891	-4.33101785703009	-1.21659443551454	-2.09876846968275	-2.41583057486301	10.2920217477879	-2.45835046029164	-0.896708448301688
{24,27} {3} {17,18,728,730} {5,26}	[{24, 27}, {3}, {728, 17, 18, 730}, {26, 5}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,feats_Gender=Fem}	-15.6973721175742	-2.46563849341619	-3.92543124075546	-1.59545740706103	-4.64142175592965	-1.47766855462118	-3.77106047573114	-35.0207250485308	-15.9821465169223	-2.47002033463683	inf	-4.14174016811152	-5.5153869757638	-5.36429171530135	-5.9782332996663	-2.57521182354238	-5.35096497214041	-4.7078401964633	-2.74625988633484	-12.0023428007154	-1.35122777747882	-14.0893247972842	-17.1485880410171	-3.90778315218519	-3.33942202360754	-2.88232011879075	-1.04198523358856	inf	-6.3840581100012	-2.46125674320091	-3.22945134262893	-6.73700141007437	-1.89240239106775	inf	-3.75783394789725	-1.44714143120299	-3.82397487699745	-1.39481948967744
{684,1040} {18} {5}	[{1040, 684}, {18}, {5}]	{pos_VERB,feats_VerbForm=Part} {pos_ADP} {feats_Number=Sing}	-7.11796497948982	-1.11814073543157	-1.78012422018568	-0.723526991938507	-2.10480532571249	-0.670111214806211	-1.71012111725151	-15.8779819874013	-7.24708177171918	-1.12012782176213	inf	-1.87821442012287	-2.50111925755731	-2.43260294929015	-2.71100269313398	-1.16783023844571	-2.4265597403028	-2.1349240228757	-1.24539726712953	-5.44259154033211	-0.612771806531743	-6.388866299086	-7.77594133293092	-1.77212128095181	-1.51438361924221	-1.30709785929329	-0.472533546026778	-0.508067523300772	-2.8950279511499	-1.11615369030623	-1.46451442354616	-3.05507275950254	-0.858187479587484	-1.48046974722335	-1.70412322632837	-0.656267531284694	-1.7341164297328	-0.632540146942972
{4,5} {18} {5} {5,26}	[{4, 5}, {18}, {5}, {26, 5}]	{feats_Gender=Masc,feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	-18.1018271289375	-2.84324403433363	-4.52661200145394	-1.83979426201188	-5.35226368274901	-1.70396623098929	-4.34859808384069	-40.3865816326019	-18.430232037332	-2.8482969649097	inf	inf	-6.36008845822469	-6.18585068761195	-6.89382726353249	-2.96959880380421	-6.17048275811509	-5.42885488805973	-3.16684342197095	-13.8407124290421	inf	-16.2474164613385	-19.7753888073776	-4.50626095780936	-3.85085118996216	-3.32374180075827	-1.20155919786704	-1.29191590255583	-7.36181153647988	-2.83819120879291	-3.7240378581971	-7.76881510960692	-2.18221616551637	-3.76461093050268	-4.3333458091848	-1.66876393588549	-4.40961674952883	-1.60842899625336
{5} {5} {17,18} {5,26}	[{5}, {5}, {17, 18}, {26, 5}]	{feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing,feats_Gender=Fem}	-23.6400590287486	-3.71291951795259	-5.91122306428714	-2.40253137626831	-6.98944830335777	-2.22515657967382	-5.6787541059294	-52.7474327102107	-24.0689691787583	-3.71951807919566	inf	-6.23696625084551	-8.30558381699881	-8.07804304405325	-9.00260639849136	-3.8779247645975	-8.05797375557361	-7.0894697149904	-4.13550455911142	-18.0749694760146	inf	-21.2181439999558	-25.8258100883635	-5.88464655416426	-5.02874642754785	-4.34039686559742	-1.5690759682615	inf	-9.61376080990752	inf	-4.86314127646892	-10.1452804727819	-2.84969328528615	inf	-5.6588361247012	-2.17918671628505	-5.75843854696063	-2.10039674097499
{5} {17,18,730} {5,23,24,25,27} {3,5,26}	[{5}, {17, 18, 730}, {5, 23, 24, 25, 27}, {26, 3, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	-12.745760151936	-2.00207959435494	-3.18740968883658	-1.29550173139224	-3.76878052326517	-1.19985821379983	-3.06206328322139	-28.4343752393836	-12.976979144455	-2.00563759625571	inf	-3.36304866934139	-4.47842128235483	-4.35573541765486	-4.85424128966661	-2.09105178678935	-4.34491440569011	-3.82271095220081	-2.22994061601262	-9.74559911416418	inf	-11.4401204434746	-13.9240533705609	-3.17307974895276	-2.71157982067132	-2.34041970018979	-0.84608673102444	inf	-5.18376055403613	-1.99852166634546	-2.62228529183661	-5.47034089961789	-1.53661823623532	-2.65085448433586	-3.0513235660896	-1.1750704484572	-3.10502887664001	-1.13258546772892
{5,23,24,25,27} {3} {17,18,730} {5}	[{5, 23, 24, 25, 27}, {3}, {17, 18, 730}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing}	-15.5025833125726	-2.4350472359189	-3.87672744773421	-1.57566271733782	-4.58383400371685	-1.45933528550179	-3.72427208429739	-34.5860462166993	-15.7838232503757	-2.43937470990706	inf	-4.09035244536847	-5.44695491954869	-5.2977344901315	-5.90405807821706	-2.54326104494885	-5.2845731084827	-4.64942832127199	-2.71218683740153	-11.8534123606531	inf	-13.9144937072587	-16.9357872854267	-3.85929833344888	-3.29798927836983	-2.84655890313644	-1.02905750493381	inf	-6.30484721438648	-2.43071985179853	-3.18938307332469	-6.65341098007315	-1.86892345099776	-3.22413090311936	-3.7112096682193	inf	-3.77652993504722	-1.37751413648472
{5,23,24,25,27} {3} {18} {5} {5}	[{5, 23, 24, 25, 27}, {3}, {18}, {5}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	-29.2641095630803	-4.59596913713742	-7.3171446863319	-2.97391818933732	-8.65184108019015	-2.75435749050431	-7.02938077886632	-65.3020584532601	-29.7950969112502	-4.60413713139761	10.5488354366139	-7.7203696312732	-10.2810493575774	-9.99938194847429	-11.1438796504295	-4.80022010399516	-9.97453866276017	-8.77565442340793	-5.11906442414433	-22.3746982417904	10.2007103891946	-26.265824057095	-31.9700664920573	-7.28424668148431	-6.22476464514012	-5.37269004268015	-1.94223999276251	inf	-11.9004183342932	-4.58780131328477	-6.0197697373941	-12.5583805740926	-3.52743175419507	10.2143763457212	-7.00472513459594	10.1848455169228	inf	-2.59992555122373
{5,23,24,25,27} {5} {17,18,728,730} {5}	[{5, 23, 24, 25, 27}, {5}, {728, 17, 18, 730}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	-15.5025833125726	-2.4350472359189	-3.87672744773421	-1.57566271733782	-4.58383400371685	-1.45933528550179	-3.72427208429739	-34.5860462166993	-15.7838232503757	-2.43937470990706	inf	-4.09035244536847	-5.44695491954869	-5.2977344901315	-5.90405807821706	-2.54326104494885	-5.2845731084827	-4.64942832127199	-2.71218683740153	-11.8534123606531	inf	-13.9144937072587	-16.9357872854267	-3.85929833344888	-3.29798927836983	-2.84655890313644	-1.02905750493381	inf	-6.30484721438648	-2.43071985179853	-3.18938307332469	-6.65341098007315	-1.86892345099776	-3.22413090311936	-3.7112096682193	inf	-3.77652993504722	-1.37751413648472
{5,24} {3} {18} {5,24,27} {5}	[{24, 5}, {3}, {18}, {24, 27, 5}, {5}]	{feats_Number=Sing,pos_DET} {pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing}	-19.3054859780156	inf	-4.82755027025798	-1.9621032958738	-5.70809669833254	-1.81724525803756	-4.6377009712041	-43.0728580507415	-19.6557331168424	11.8078107808832	inf	-5.09357305277704	-6.78292987166281	-6.59710723020837	-7.35215668812113	-3.16701978019129	-6.58071750714498	-5.7897802493727	-3.37737788568206	-14.760981891379	inf	-17.3277420016006	-21.0903583891982	-4.80584617028497	-4.1068613100167	-3.5447074451016	-1.2814378874068	-1.37780153152973	-7.85125739319225	-3.02687580186855	-3.97161684490769	-8.28532307948712	-2.32728994768046	-4.01488739859342	-4.62143464078802	-1.77970267821332	-4.70277650000401	-1.71535661466091
{5,24} {3,4} {18} {5}	[{24, 5}, {3, 4}, {18}, {5}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing}	-23.5747856282641	-3.70267013437478	-5.89490491218483	-2.39589937649702	-6.97015342049233	-2.21901422216972	-5.66307773672727	-52.6017354679881	-24.0025111443721	-3.70925047970745	inf	-6.21974880521309	-8.28265528279059	-8.05574272389699	-8.97775344317995	-3.86721986879504	-8.03572884423143	-7.06989869219281	-4.12408858683148	-18.0250654769628	inf	-21.1595595959484	-25.7544995890925	-5.86840177267925	-5.01486453188794	-4.3284152631442	-1.56474469983024	-1.68241333565919	-9.58722048144183	inf	-4.84971656176856	-10.1172726190731	-2.84182688826592	inf	-5.6432147433881	inf	-5.74254219134232	-2.09459878108656
{18} {5,23,24,25,27} {3} {18} {5}	[{18}, {5, 23, 24, 25, 27}, {3}, {18}, {5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing}	-15.4376592712653	-2.42485099608238	-3.86049420163327	-1.5690650337403	-4.5646396871558	-1.4532247015576	-3.70867725169912	-34.4411662774379	-15.7177211599857	-2.42916034918489	inf	-4.07322463121588	-5.42414614037725	-5.27555060177445	-5.879335072944	-2.53261166921452	-5.26244433597832	-4.62995932023252	-2.70083009729824	-11.8037730943153	11.2131781454245	-13.8562216486285	-16.8648597960805	-3.84313807260811	-3.28417951148328	-2.83463948787967	-1.02474861836015	inf	-6.27844579359119	-2.42054173246846	-3.17602809362816	-6.62554983875522	-1.86109778607955	-3.21063041738372	-3.69566953499779	11.2292090852762	-3.76071627066324	-1.37174616278572
{18} {5,24,27} {3} {17,18,730}	[{18}, {24, 27, 5}, {3}, {17, 18, 730}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,wp_▁de}	-32.9046904970961	-5.16753302858251	-8.22715289536333	-3.34375250385656	-9.72786040084116	-3.0968863833702	-7.90359736664571	-73.430170063982	-33.5017626797509	-5.17671687396163	inf	inf	-11.5597197501997	-11.2430161465695	-12.5298779230422	-5.39718669899859	-11.2150826540965	-9.86707410093865	-5.75568598537159	-25.157938390624	10.6873382328384	-29.5332677969103	-35.9474319954847	-8.19016307424325	-6.99890583630218	-6.04085550419654	-2.18377220244376	inf	-13.3805249214022	inf	-6.7684147150466	-14.1203348284467	-3.9661038845252	-6.84215873579627	-7.87587510526682	-3.03290666271814	inf	-2.92324878492418
{18} {5,24,27} {5} {17,18,728,730}	[{18}, {24, 27, 5}, {5}, {728, 17, 18, 730}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de}	-35.9287478592799	-5.64227099932763	-8.98300661873394	-3.65093357581116	-10.6216064230821	-3.38138764502756	-8.62972195592208	-80.1825282371959	-36.5807182735369	-5.65229861607056	inf	inf	-12.621793382407	-12.2759876325132	-13.6811016969055	-5.8930243010354	-12.2454873210176	-10.7736120335178	-6.28446127751834	-27.4697980273147	inf	-32.2473545050262	-39.2512660467471	-8.94261806249533	-7.64190633797037	-6.59583142033957	-2.38438612654296	inf	-14.6099185778164	inf	-7.39023774841454	-15.4177144866337	-4.33046158438157	-7.47075733782445	-8.5994525119993	inf	inf	-3.19179789373323
