	motifs_int	motifs_str	k	M	f	t	T	indice
{17,18,730} {5,23,24,25,27} {3,5}	[{17, 18, 730}, {5, 23, 24, 25, 27}, {3, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	442	235	12143	947	48978	inf
{17,18,728,730,878} {23,24,25,27} {92}	[{878, 17, 18, 728, 730}, {24, 25, 27, 23}, {92}]	{lemma_de,pos_ADP,feats_de,wp_▁de,dep_de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Plur}	245	90	4669	947	48978	inf
{730} {26} {26}	[{730}, {26}, {26}]	{wp_▁de} {feats_Gender=Fem} {feats_Gender=Fem}	259	35	1812	947	48978	inf
{17,18,728,730} {26} {26}	[{728, 17, 18, 730}, {26}, {26}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Gender=Fem} {feats_Gender=Fem}	258	32	1676	947	48978	inf
{3,26} {18} {26}	[{26, 3}, {18}, {26}]	{pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Gender=Fem}	281	76	3927	947	48978	inf
{17,18,730} {5,24} {3,5,26}	[{17, 18, 730}, {24, 5}, {26, 3, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	286	74	3842	947	48978	inf
{17,18,728,730} {5} {3,26}	[{728, 17, 18, 730}, {5}, {26, 3}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {pos_NOUN,feats_Gender=Fem}	287	74	3869	947	48978	inf
{4} {17,18} {5,26}	[{4}, {17, 18}, {26, 5}]	{feats_Gender=Masc} {lemma_de,pos_ADP} {feats_Number=Sing,feats_Gender=Fem}	257	34	1785	947	48978	inf
{3,26} {17,18,728,730} {5}	[{26, 3}, {728, 17, 18, 730}, {5}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	251	54	2808	947	48978	inf
{17,18} {92} {3,92}	[{17, 18}, {92}, {3, 92}]	{lemma_de,pos_ADP} {feats_Number=Plur} {pos_NOUN,feats_Number=Plur}	281	127	6575	947	48978	inf
{3} {730} {26}	[{3}, {730}, {26}]	{pos_NOUN} {wp_▁de} {feats_Gender=Fem}	338	104	5411	947	48978	inf
{92} {92} {730}	[{92}, {92}, {730}]	{feats_Number=Plur} {feats_Number=Plur} {wp_▁de}	249	32	1655	947	48978	inf
{17,18,730} {5,24} {5,26}	[{17, 18, 730}, {24, 5}, {26, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,pos_DET} {feats_Number=Sing,feats_Gender=Fem}	307	88	4591	947	48978	inf
{5} {730} {26}	[{5}, {730}, {26}]	{feats_Number=Sing} {wp_▁de} {feats_Gender=Fem}	263	61	3182	947	48978	inf
{26} {17,18} {26}	[{26}, {17, 18}, {26}]	{feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Gender=Fem}	239	28	1471	947	48978	inf
{92} {92} {17,18,728,730}	[{92}, {92}, {728, 17, 18, 730}]	{feats_Number=Plur} {feats_Number=Plur} {lemma_de,pos_ADP,feats_de,wp_▁de}	249	25	1337	947	48978	inf
{5} {17,18,728,730} {26}	[{5}, {728, 17, 18, 730}, {26}]	{feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Gender=Fem}	262	61	3173	947	48978	inf
{17,18} {5,26} {26}	[{17, 18}, {26, 5}, {26}]	{lemma_de,pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {feats_Gender=Fem}	271	60	3139	947	48978	inf
{17,18,728,730,878} {92} {92}	[{878, 17, 18, 728, 730}, {92}, {92}]	{lemma_de,pos_ADP,feats_de,wp_▁de,dep_de} {feats_Number=Plur} {feats_Number=Plur}	245	90	4673	947	48978	inf
{3} {92} {105}	[{3}, {92}, {105}]	{pos_NOUN} {feats_Number=Plur} {pos_PUNCT}	240	35	1835	947	48978	inf
{26} {18} {5} {3}	[{26}, {18}, {5}, {3}]	{feats_Gender=Fem} {pos_ADP} {feats_Number=Sing} {pos_NOUN}	300	104	5388	947	48978	inf
{18} {5,23,24,25,26,27} {3,5,26}	[{18}, {5, 23, 24, 25, 26, 27}, {26, 3, 5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_Gender=Fem,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	307	66	3449	947	48978	inf
{3,26} {18} {5,26}	[{26, 3}, {18}, {26, 5}]	{pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,feats_Gender=Fem}	249	30	1584	947	48978	inf
{24} {3} {17,18,728,730} {26}	[{24}, {3}, {728, 17, 18, 730}, {26}]	{pos_DET} {pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Gender=Fem}	241	36	1897	947	48978	inf
{17,18,730} {5,24} {3}	[{17, 18, 730}, {24, 5}, {3}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,pos_DET} {pos_NOUN}	464	264	13684	947	48978	inf
{5,24,27} {3,5} {730}	[{24, 27, 5}, {3, 5}, {730}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {wp_▁de}	331	96	4981	947	48978	inf
{18} {4,24} {3,4}	[{18}, {24, 4}, {3, 4}]	{pos_ADP} {feats_Gender=Masc,pos_DET} {pos_NOUN,feats_Gender=Masc}	469	218	11274	947	48978	inf
{17,18,730} {5,23,24,25,27} {3}	[{17, 18, 730}, {5, 23, 24, 25, 27}, {3}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	442	235	12148	947	48978	inf
{17,18} {5,24,27} {3}	[{17, 18}, {24, 27, 5}, {3}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN}	476	292	15096	947	48978	inf
{17,18} {5,24} {3}	[{17, 18}, {24, 5}, {3}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN}	496	303	15690	947	48978	inf
{17,18,730} {5,24} {3,5}	[{17, 18, 730}, {24, 5}, {3, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	464	264	13679	947	48978	inf
{18} {5,26} {26}	[{18}, {26, 5}, {26}]	{pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {feats_Gender=Fem}	429	217	11238	947	48978	inf
{24} {3,5} {18}	[{24}, {3, 5}, {18}]	{pos_DET} {pos_NOUN,feats_Number=Sing} {pos_ADP}	480	254	13141	947	48978	inf
{18} {4,5} {3}	[{18}, {4, 5}, {3}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing} {pos_NOUN}	467	218	11307	947	48978	inf
{3} {18} {5} {26}	[{3}, {18}, {5}, {26}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing} {feats_Gender=Fem}	359	130	6742	947	48978	inf
{4,5} {18} {5,23,24,25,27} {5}	[{4, 5}, {18}, {5, 23, 24, 25, 27}, {5}]	{feats_Gender=Masc,feats_Number=Sing} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	241	13	716	947	48978	inf
{4} {18} {5,24} {3,5,26}	[{4}, {18}, {24, 5}, {26, 3, 5}]	{feats_Gender=Masc} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	262	20	1052	947	48978	inf
{3} {17,18,728,730} {24} {26}	[{3}, {728, 17, 18, 730}, {24}, {26}]	{pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET} {feats_Gender=Fem}	248	29	1517	947	48978	inf
{18} {24,27} {26} {18}	[{18}, {24, 27}, {26}, {18}]	{pos_ADP} {pos_DET,feats_PronType=Art} {feats_Gender=Fem} {pos_ADP}	283	39	2045	947	48978	inf
