	motifs_int	motifs_str	k	M	f	t	T	indice
{3} {18} {23,24,25,27} {5}	[{3}, {18}, {24, 25, 27, 23}, {5}]	{pos_NOUN} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	358	128	7150	882	48978	10.528480457835379
{3,4} {17,18} {5} {5}	[{3, 4}, {17, 18}, {5}, {5}]	{pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	222	12	707	882	48978	10.510729354229948
{4,5} {18} {5,23,24,25,27}	[{4, 5}, {18}, {5, 23, 24, 25, 27}]	{feats_Gender=Masc,feats_Number=Sing} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	230	12	719	882	48978	10.506533059304791
{5,24,25,27} {5,26} {18}	[{24, 25, 27, 5}, {26, 5}, {18}]	{feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem} {pos_ADP}	232	51	2862	882	48978	10.504571731034796
{18} {4,5,44} {3,4}	[{18}, {4, 5, 44}, {3, 4}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,wp_▁le} {pos_NOUN,feats_Gender=Masc}	342	127	7079	882	48978	10.49783365467117
{5} {18} {26} {3}	[{5}, {18}, {26}, {3}]	{feats_Number=Sing} {pos_ADP} {feats_Gender=Fem} {pos_NOUN}	249	14	813	882	48978	10.497492430261955
{24} {26} {17,18}	[{24}, {26}, {17, 18}]	{pos_DET} {feats_Gender=Fem} {lemma_de,pos_ADP}	268	86	4790	882	48978	10.484091076700082
{17,18,728,730,878} {23,24,25,27} {3,4}	[{878, 17, 18, 728, 730}, {24, 25, 27, 23}, {3, 4}]	{lemma_de,pos_ADP,feats_de,wp_▁de,dep_de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	286	96	5334	882	48978	10.472691586491893
{23,24,25,27} {3} {17,18} {5,24,27}	[{24, 25, 27, 23}, {3}, {17, 18}, {24, 27, 5}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art}	223	12	678	882	48978	10.450570427988753
{3,5} {17,18,728,730} {24} {3}	[{3, 5}, {728, 17, 18, 730}, {24}, {3}]	{pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET} {pos_NOUN}	229	12	678	882	48978	10.450570427988753
{18} {5} {5} {18}	[{18}, {5}, {5}, {18}]	{pos_ADP} {feats_Number=Sing} {feats_Number=Sing} {pos_ADP}	327	122	6790	882	48978	10.428635841554321
{730} {5} {26}	[{730}, {5}, {26}]	{wp_▁de} {feats_Number=Sing} {feats_Gender=Fem}	361	106	5908	882	48978	10.410443559868712
{5,23,24,25,27} {5,26} {18}	[{5, 23, 24, 25, 27}, {26, 5}, {18}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem} {pos_ADP}	232	51	2861	882	48978	10.389560565144363
{5,24} {3,4,5} {18} {5}	[{24, 5}, {3, 4, 5}, {18}, {5}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	230	13	725	882	48978	10.356475845563857
{5} {4} {17,18} {5}	[{5}, {4}, {17, 18}, {5}]	{feats_Number=Sing} {feats_Gender=Masc} {lemma_de,pos_ADP} {feats_Number=Sing}	225	8	454	882	48978	10.347724930438702
