	motifs_int	motifs_str	k	M	f	t	T	indice
{3,5} {18} {24}	[{3, 5}, {18}, {24}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {pos_DET}	238	142	8106	860	48978	11.017041789529008
{5,24} {3,5} {11}	[{24, 5}, {3, 5}, {11}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {pos_ADJ}	222	109	6202	860	48978	10.980271549685472
{5,24} {5} {11}	[{24, 5}, {5}, {11}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {pos_ADJ}	235	110	6299	860	48978	10.969307036784306
{5,24} {5} {105}	[{24, 5}, {5}, {105}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {pos_PUNCT}	246	142	8092	860	48978	10.917705482594547
{5,24,27} {3} {5}	[{24, 27, 5}, {3}, {5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN} {feats_Number=Sing}	266	140	7990	860	48978	10.912329363501552
{5,24,27} {3,5} {5}	[{24, 27, 5}, {3, 5}, {5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {feats_Number=Sing}	266	140	7988	860	48978	10.908231197925955
{5,24,25,27} {3,5} {5}	[{24, 25, 27, 5}, {3, 5}, {5}]	{feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {feats_Number=Sing}	229	100	5728	860	48978	10.896623338763655
{24} {3} {5}	[{24}, {3}, {5}]	{pos_DET} {pos_NOUN} {feats_Number=Sing}	288	202	11544	860	48978	10.865440918608654
{5,23,24,25,27} {3,5} {5}	[{5, 23, 24, 25, 27}, {3, 5}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {feats_Number=Sing}	229	100	5724	860	48978	10.83125436470379
{24,27} {26} {18}	[{24, 27}, {26}, {18}]	{pos_DET,feats_PronType=Art} {feats_Gender=Fem} {pos_ADP}	218	132	7524	860	48978	10.814414960718086
{4,5} {5} {5}	[{4, 5}, {5}, {5}]	{feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing} {feats_Number=Sing}	217	129	7377	860	48978	10.811184592848239
{18} {24,27} {5} {5}	[{18}, {24, 27}, {5}, {5}]	{pos_ADP} {pos_DET,feats_PronType=Art} {feats_Number=Sing} {feats_Number=Sing}	215	93	5301	860	48978	10.80928767892428
