	motifs_int	motifs_str	k	M	f	t	T	indice
{17,18} {4,5,24,27} {3,5}	[{17, 18}, {24, 27, 4, 5}, {3, 5}]	{lemma_de,pos_ADP} {feats_Gender=Masc,feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	0	91	1665	2694	48978	-41.6414092867131
{18,692,695} {5,24,27} {3,5}	[{18, 692, 695}, {24, 27, 5}, {3, 5}]	{pos_ADP,lemma_à,wp_▁à} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	0	91	1665	2694	48978	-41.6414092867131
{18,692,695} {24,27} {3,5}	[{18, 692, 695}, {24, 27}, {3, 5}]	{pos_ADP,lemma_à,wp_▁à} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	0	91	1666	2694	48978	-41.66686994053652
{17,18} {4,5,24,27} {3}	[{17, 18}, {24, 27, 4, 5}, {3}]	{lemma_de,pos_ADP} {feats_Gender=Masc,feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN}	0	91	1667	2694	48978	-41.69233114853201
{18,692,695} {5,24,27} {3}	[{18, 692, 695}, {24, 27, 5}, {3}]	{pos_ADP,lemma_à,wp_▁à} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN}	0	92	1672	2694	48978	-41.81964550303699
{4} {18} {5} {3,5,26}	[{4}, {18}, {5}, {26, 3, 5}]	{feats_Gender=Masc} {pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	0	92	1673	2694	48978	-41.845110036949656
{5,24} {5} {18} {3}	[{24, 5}, {5}, {18}, {3}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {pos_ADP} {pos_NOUN}	0	92	1674	2694	48978	-41.87057512526191
{24} {5} {18} {3}	[{24}, {5}, {18}, {3}]	{pos_DET} {feats_Number=Sing} {pos_ADP} {pos_NOUN}	0	92	1675	2694	48978	-41.89604076804958
{4} {18} {5} {3,26}	[{4}, {18}, {5}, {26, 3}]	{feats_Gender=Masc} {pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Gender=Fem}	0	92	1676	2694	48978	-41.92150696518628
{18} {5,23,24,25,27} {3,5} {17,18}	[{18}, {5, 23, 24, 25, 27}, {3, 5}, {17, 18}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP}	0	92	1676	2694	48978	-41.92150696518628
