	motifs_int	motifs_str	ARSCAN	CHISCO	DICEN	LADYSS	LTIE	CDPC	CRDP	ECONOMIX	LAPPS	MODALX	CEDCAC	CREA	ERO	LEGS	MODYCO	CEDIN	CREF	HAR	LEME	MONDESA	CEJEC	CRESPPA	IDHES	LESC	PRETECH	CEREG	CRPM	IREPH	LICAE	SOPHIAPOL	CEROS	CSLF	IRERP	LINP2	CHAD	CTAD	ISP	LIPO
{18} {5,24,25,27} {4,5}	[{18}, {24, 25, 27, 5}, {4, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing}	-1.1575302420084759	inf	10.805118162526943	2.736315276929043	-163.88604956097592	6.410595151887203	3.0221608525521018	-1.033450402809631	-inf	11.216785092371081	inf	inf	inf	2.5581745062979584	inf	inf	inf	11.770040288870305	3.960600186629855	-1.4169249302046094	11.11545124626616	2.299584302728396	-inf	11.101354078856302	inf	inf	-36.73090662382637	7.4960023702318335	-225.60095986536905	inf	6.581464109911646	7.9256726185483055	10.072286704888223	12.219789940602157	3.126413673155862	inf	inf	6.3599797651122945
{18} {4,5,24,25,27} {4,5}	[{18}, {4, 5, 24, 25, 27}, {4, 5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing}	-0.6600182446405125	inf	11.375446658547189	2.2836030923869663	-144.0002594295302	6.038231846659257	0.9247243424284329	-2.8404142347511225	-inf	inf	inf	inf	inf	2.800801478290639	inf	inf	inf	3.967729111158562	4.038094406132431	-1.134798981832158	11.280215532473951	2.8659687496138284	-inf	11.264455736663331	inf	7.69701789610697	-32.28140676962513	4.90743533904658	-198.20441856733163	inf	7.023426256121469	inf	7.8618833823869085	7.124164991669543	0.9713364688634685	inf	inf	7.421544168963089
{18} {5,24,25,27} {3,5}	[{18}, {24, 25, 27, 5}, {3, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	-30.782304365573882	inf	6.809929980755916	3.2431298171660803	-273.36022815279136	2.782030136374005	0.5123231183153556	-10.517925764689954	-71.16317082212905	10.421303356240053	inf	11.338881644817759	inf	-1.3011590716127601	inf	inf	inf	0.8523857227922337	3.628566494417488	-17.529908792500564	10.26910151862025	-10.287352255703974	-53.25380881340727	10.399353805801661	inf	10.961894897711165	-1.7146097041972024	inf	-35.23088516491921	inf	4.353132649861209	2.7156151175106413	10.75633693010743	10.550622085802633	0.5597647182939094	11.301956702107892	inf	5.997272902722731
{18} {24,25,27} {3,4}	[{18}, {24, 25, 27}, {3, 4}]	{pos_ADP} {pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	-15.88601357650161	inf	inf	4.565719146581827	-219.58272197825684	1.6451850823003429	0.4650466727437228	-12.176101148841543	-50.723661127447315	inf	inf	inf	inf	-1.7118807243316911	inf	11.025038021771742	9.96502916816578	3.410224598634597	5.490318376576525	-6.467336449229565	4.772959288509689	-3.8125331229186545	-32.63998992939716	inf	inf	inf	-2.0578388769518727	5.784709927695113	-302.37252648831054	inf	1.5341391109444846	0.8864304994422305	inf	inf	0.5035361361918702	inf	inf	5.83171605040711
{18} {23,24,25,27} {3,92}	[{18}, {24, 25, 27, 23}, {3, 92}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Plur}	7.3116118909367644	inf	10.188530302903937	10.165202982781711	-117.94857226324763	-37.51309749411883	-95.80423738244035	9.77660737348387	-inf	10.180341493224084	11.03642308214941	10.510359111016555	inf	3.7192420753804365	10.427021731693147	10.132158185423531	10.563284082048094	7.297600078623831	10.288430417811373	-305.733751423865	4.6055870905150424	10.141374516801902	-inf	10.175802743983535	inf	10.356484610822916	-26.44891634353156	5.541198435851994	-162.32331150086202	inf	9.640024866195965	10.578706778645774	10.437911638013558	10.216106504004772	-95.46781427895195	10.238146508684716	inf	3.5862389884789048
{24,27} {92} {92}	[{24, 27}, {92}, {92}]	{pos_DET,feats_PronType=Art} {feats_Number=Plur} {feats_Number=Plur}	-210.62587293778293	inf	inf	inf	-62.16915160216762	11.630822186894223	-50.50434988222108	-inf	-214.45682656768935	inf	inf	inf	inf	-71.85965363246234	inf	inf	inf	-63.0594386940239	inf	-160.9507899328441	inf	-189.00025113158642	-230.15228123656112	inf	inf	inf	-13.94903712415644	inf	-85.5339756587675	inf	inf	inf	inf	inf	-50.32710906060438	inf	inf	inf
{5} {4,5} {93}	[{5}, {4, 5}, {93}]	{feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing} {feats_Person=3}	-8.248315766151462	-1.295689322403844	-2.0627911668631853	-0.8384145851417755	-2.43903007443876	10.782804829636882	-1.9816719681041275	-18.399772724634655	-8.397938765300244	-1.297991941270824	-2.025700760428711	-2.1764575708042173	-2.898277391474063	-2.818880862549939	-3.1414899286242712	inf	-2.8118780078832377	-2.473931499940989	-1.4431531538237836	-6.3068681286723365	-0.7100726284258129	-7.403423781670383	-9.010792117940847	-2.0535174052332916	-1.7548525801415056	-1.5146513226491045	-0.5475660679237497	-0.5887424435112154	-3.3547382192636017	-1.2933867512641177	-1.6970644952570146	-3.5401981112400587	-0.9944578295858238	-1.7155534146563045	-1.9747216471647486	-0.7604750154102262	-2.0094775977213675	-0.7329799717332138
{5,23,24,25,27} {5} {93}	[{5, 23, 24, 25, 27}, {5}, {93}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {feats_Person=3}	-7.796074329255966	-1.2246544975219946	-1.949699801305115	-0.7924496098024262	-2.3053110538962076	-0.73394544307006	-1.873028016387717	-17.3908200452164	-7.93749294077351	-1.2268308758553947	-1.9146429019975435	-2.0571343553992834	-2.7393794614534994	-2.664335982865408	-2.9692574065593225	inf	-2.6577170713076645	-2.3382989666776894	-1.3640336460417437	-5.961080855495162	11.251023282723114	-6.997510374510722	-8.516740947682004	-1.9409344801101385	-1.6586441084192285	-1.4316119285700695	-0.5175465771668175	-0.5564655046997902	-3.170813890966798	-1.222478164286805	-1.6040242723170262	-3.3461054902200065	-0.9399378935782369	-1.621499531703034	-1.8664587509573065	-0.718783010697709	-1.899309184827229	-0.6927953576662798
{17,18} {23,24,25,27} {3,92}	[{17, 18}, {24, 25, 27, 23}, {3, 92}]	{lemma_de,pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Plur}	-115.95091972427977	inf	inf	inf	-34.254304595890574	-10.902701970344237	-27.829029733727484	-259.1062084814455	-118.05718191196077	inf	inf	-30.565393674319616	-40.70707291199347	-39.591423859438024	inf	inf	inf	-34.744662161589474	inf	-88.63058562580206	-9.969684633543753	-104.0592761797834	-126.68552081965188	inf	inf	-21.268981453142874	-7.6878345160012795	-8.266005101964625	-47.12163910605564	inf	-23.831148134561563	-49.72814695328659	inf	inf	-27.73139422160753	inf	inf	-10.291349547246917
{24,27} {4} {93}	[{24, 27}, {4}, {93}]	{pos_DET,feats_PronType=Art} {feats_Gender=Masc} {feats_Person=3}	-5.182179053203038	-0.8140697761410264	-1.2960284643084616	-0.5267692941698281	-1.5324125732972016	-0.4878796178316175	-1.2450626329477785	-11.559489588600856	-5.276179234526899	-0.8155164822908496	-1.27272518889688	-1.3674430963585684	-1.8209482865814415	-1.7710651534907436	-1.9737532758664504	inf	-1.7666654086850275	-1.5543404681089246	-0.9067193649801104	-3.962458674971162	-0.446133303498066	-4.651375820347915	-5.661201047377883	-1.2902019173115902	-1.1025556220790773	-0.9516406819321522	-0.3440318969521309	-0.3699026562563269	-2.1077321246167364	-0.8126230999976918	-1.0662482421963129	-2.2242519711022193	-0.6248096086861483	-1.0778645527093766	-1.2406958611778696	-0.4778006390047872	-1.262532447559092	-0.46052576896658187
{18} {4,5,44} {3,4,5}	[{18}, {4, 5, 44}, {3, 4, 5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,wp_▁le} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	-246.0753253391453	inf	10.632794636658943	inf	-72.60820806246386	10.698309905994494	10.394528836516193	-inf	-250.55326312970365	10.490051043256495	inf	inf	inf	-83.92767929608901	inf	inf	inf	inf	inf	-188.0182775251467	11.0593385445661	-220.7990206326838	-268.9002716078164	10.602279877712277	inf	inf	-16.289547566723407	inf	-99.90148509136647	inf	inf	inf	11.998902019877498	11.629238332385457	10.632854673411622	inf	inf	inf
{17,18} {23,24,25,27} {92}	[{17, 18}, {24, 25, 27, 23}, {92}]	{lemma_de,pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Plur}	-158.12066547330926	inf	inf	inf	-46.69423859063091	-14.860585969253348	-37.9344160435738	-inf	-160.9945676044041	inf	inf	inf	inf	-53.97093349484768	inf	inf	inf	-47.362783172199826	inf	-120.8486259906181	-13.58880834196528	-141.89615368854314	-172.76817924976717	inf	inf	inf	-10.478508730666771	inf	-64.23833751288066	inf	inf	-67.79246382141052	inf	inf	-37.80130983225246	inf	inf	-14.027262254315549
{5,24} {5} {91,93,95}	[{24, 5}, {5}, {91, 93, 95}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {feats_Mood=Ind,feats_Person=3,feats_VerbForm=Fin}	-10.220372046614402	-1.605438007301708	-2.5559295130923436	-1.038845400875203	-3.0221167110082643	-0.9621503678302269	-2.455417095401418	-22.799607390405637	-10.405772418458088	-1.6082911028629543	-2.509971873543177	-2.696770295977389	-3.5911586986192567	-3.492780316086815	-3.892517948322345	10.825583430705041	-3.4841032447839533	-3.065362150729166	-1.7881554282367578	-7.814706868532493	10.18742573796457	-9.173455352280286	-11.165171067801655	-2.5444386648400994	-2.174372099213782	-1.8767464343167224	-0.6784662776314141	-0.729486292343198	-4.156749515973531	-1.6025849708686648	-2.1027687015004237	-4.386549317256338	-1.2321927816527043	-2.1256777371788416	-2.4468051588826887	10.718443146310477	-2.4898702294737993	-0.9082053897417974
{24} {3,92} {92}	[{24}, {3, 92}, {92}]	{pos_DET} {pos_NOUN,feats_Number=Plur} {feats_Number=Plur}	-155.73302879177817	inf	11.103276373547608	inf	-45.990157123054544	-14.636599031679948	-37.36248289844728	-inf	-158.56344346646236	10.788639510344993	inf	inf	inf	-53.157055473895895	inf	inf	-53.02491695552903	-46.6486150183254	inf	-119.02468277151954	10.642054881781753	-139.75396123069825	-170.15886352240537	10.901926603101785	inf	inf	-10.320579475245138	inf	-63.2695021687601	inf	-31.994485962131318	-66.7699795639982	inf	inf	-37.2313844660777	inf	inf	-13.81583782145797
{5,24} {3} {11}	[{24, 5}, {3}, {11}]	{feats_Number=Sing,pos_DET} {pos_NOUN} {pos_ADJ}	-219.58723492116334	inf	11.063057887579664	-22.266592792611934	-64.80876261305835	10.791183875137516	10.42761631738913	-inf	-223.58167803905064	10.949340599955374	inf	inf	inf	-74.91111314741065	inf	inf	inf	inf	inf	-167.793863753142	10.590936430889094	-197.03906111968183	-239.94714190521745	10.89699212439688	inf	inf	-14.540905674624382	inf	-89.16678448520042	inf	inf	inf	inf	11.309403380895816	10.699916038957326	inf	inf	inf
{18} {4,5,44} {3,4}	[{18}, {4, 5, 44}, {3, 4}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,wp_▁le} {pos_NOUN,feats_Gender=Masc}	-246.45331930131783	inf	10.034300483252224	10.306545103146844	-72.7194788537893	10.000731057079038	9.969655805620299	-inf	-250.93815945741608	10.030813833483473	10.49783365467117	10.28409899955888	11.33563217780006	-84.05631634978505	10.166377547423613	10.330008619624236	10.354633594395251	11.284019245624926	10.190884066726188	-188.30686035402792	10.139249155601084	-221.13806970804518	-269.31345750519455	10.020677001254073	inf	10.269242209535758	-16.314492453675054	inf	-100.0546380572298	11.495167124139902	11.12316795312598	10.493016216288181	10.173316334906998	10.146884304839055	10.040639295425619	10.296577419041572	inf	inf
{24} {92} {92}	[{24}, {92}, {92}]	{pos_DET} {feats_Number=Plur} {feats_Number=Plur}	-288.7743121099199	inf	10.583423971696593	11.11907675682232	-85.1721850890457	7.159655617207044	-69.18736046709837	-inf	-294.0324499227337	10.394573089975799	inf	inf	inf	inf	11.731431427730659	inf	inf	inf	11.25446607626093	-220.6124312082239	10.156113153582837	10.480138933865687	-315.57732500728525	10.544057159868988	inf	10.908039981055028	-19.105781470048218	inf	-117.19567299614359	inf	inf	inf	10.667783131727953	10.435322391100357	-68.94449328150223	11.076102443873664	inf	inf
{4} {5} {93}	[{4}, {5}, {93}]	{feats_Gender=Masc} {feats_Number=Sing} {feats_Person=3}	-8.119090162835679	-1.2753915633566244	-2.0304760015800225	-0.8252803823440755	-2.4008206762669126	10.979880087991619	-1.9506276252169907	-18.1114683545021	-8.266368791957694	-1.2776581097475592	-1.9939666578809352	-2.142361690724914	-2.8528732629400118	-2.7747205936985386	-3.09227551495782	inf	-2.7678274485939243	-2.4351753264397153	-1.4205452454184946	-6.208061333440007	-0.6989489861333407	-7.287436215838263	-8.86961955156631	-2.0213475237592093	-1.7273616023310683	-1.4909233302651987	-0.5389881882640751	-0.5795195122158674	-3.3021829365890176	-1.2731250639345655	-1.6704788257229832	-3.48473729452918	-0.9788790994249307	-1.688678097795789	-1.9437861886486212	-0.7485617875571453	-1.9779976489950581	-0.7214974714024022
{23,24,25,27} {4} {93}	[{24, 25, 27, 23}, {4}, {93}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc} {feats_Person=3}	-5.085454599027409	-0.7988760975090646	-1.27183944335961	-0.5169377823435968	-1.5038116100945842	-0.47877393887526803	-1.2218248500219424	-11.34371652530994	-5.177700171124434	-0.8002958022176773	-1.2489711058078776	-1.341921174416973	-1.7869619748036873	-1.7380098835490227	-1.93691493437714	inf	-1.7336922575792153	-1.5253302350063902	-0.8897964697394805	-3.888501174966442	-0.437806772723068	-4.564559272824959	-5.555535116273858	-1.2661216444785046	-1.0819776167104664	-0.9338793715997084	-0.3376109712654221	-0.3629988830657718	-2.068393125505186	-0.7974564221244006	-1.0463478831696886	-2.182738172625499	-0.6131482796428951	-1.0577473851989296	-1.217539580653042	-0.468883072975665	-1.2389686041420593	-0.4519306190180029
{18} {4} {130}	[{18}, {4}, {130}]	{pos_ADP} {feats_Gender=Masc} {pos_PROPN}	-12.259781828218324	-1.9257526431205585	-3.0658917555216716	-1.2461126368605842	-3.625097240496796	-1.1541154374191391	-2.9453242689129167	-27.350001985915874	-12.48218339101225	-1.9291749971881234	-3.0107642604172207	-3.234834354237045	-4.307681824012606	-4.189673583769587	-4.669172918157959	inf	-4.179265142140436	-3.6769715023001837	-2.144926506896594	-9.374026047596042	inf	-11.003931153636723	-13.393140855363304	-3.052108155279132	-2.608203158908955	-2.251193580739481	-0.8138310865565883	-0.8750305109532853	-4.9861284771981955	inf	-2.5223130101286997	-5.26178218691336	-1.4780367688697535	-2.5497929945678033	-2.9349940102896435	-1.1302726807575252	-2.98665177072701	-1.0894073960130657
{18} {5} {3} {11}	[{18}, {5}, {3}, {11}]	{pos_ADP} {feats_Number=Sing} {pos_NOUN} {pos_ADJ}	-35.23794248166175	inf	-8.810345712559952	-3.5807639939960105	-10.417446288241823	-3.31639884147667	-8.463852170895283	-78.63998462482515	-35.877371753901585	inf	-8.651917019383102	inf	-12.379181460796572	-12.040023645838566	-13.418124782071237	inf	-12.010109684262071	-10.566529792894238	-6.163672526980415	-26.941688321555823	inf	-31.627359638493125	-38.49654737002625	-8.770733540442576	-7.495024833881094	-6.469057599940775	-2.338559796500498	-2.5144209929263512	-14.32908491437074	-5.523991444408185	-7.248193871191095	-15.12135040913647	inf	inf	-8.434164587850155	-3.247883955370453	-8.58262122856564	-3.1304530596872695
{5,24,27} {5} {93}	[{24, 27, 5}, {5}, {93}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing} {feats_Person=3}	-7.925272405422922	-1.2449480671881457	-1.9820082737256655	-0.8055811073394816	-2.3435125249452833	-0.7461074731491889	-1.9040659319456512	-17.67906006621913	-8.069034868413652	-1.24716051046437	-1.9463704331243008	-2.0912231701765496	-2.784774150532694	-2.7084870742562646	-3.018461577395845	inf	-2.701758476191124	-2.377047098263045	-1.3866368851391002	-6.059866788709923	10.217510886176767	-7.1134733281461715	-8.657883337059223	-1.973097699082007	-1.6861294004171707	-1.4553350187228864	-0.5261226923590089	-0.5656865385334369	-3.22335822496379	-1.2427356697432306	-1.6306044447230035	-3.4015547431834743	-0.9555134127162119	-1.6483692910433292	-1.8973878048955706	-0.7306937857036159	-1.9307826152442573	-0.704275494082375
{5,24} {5} {94}	[{24, 5}, {5}, {94}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {feats_Tense=Pres}	-4.795318251412882	-0.7533006955273418	-1.1992813813473688	-0.48744688498101896	-1.4180193809301336	-0.45146027072070527	-1.1521201449332779	-10.696483846570835	-4.882300692955716	-0.7546394062515424	-1.1777176940205678	-1.2653649101581994	-1.6850157336307712	-1.6388564156429148	-1.8264136843789844	inf	-1.6347851150620565	-1.4383103503709902	-0.8390340634125296	-3.6666567284154237	-0.4128302598171334	-4.304142725997458	-5.2385779004558115	-1.1938897858358708	-1.020251247102275	-0.880602033308537	-0.31835056719526883	-0.3422901154360033	-1.9503908518514694	-0.7519620125092166	-0.9866541988089054	-2.0582123279127353	-0.578168610894298	-0.9974033565584013	-1.1480793520783743	-0.44213367365554856	-1.1682858398556142	-0.42614834834330895
{18} {24} {3} {26}	[{18}, {24}, {3}, {26}]	{pos_ADP} {pos_DET} {pos_NOUN} {feats_Gender=Fem}	-42.25931877129601	-6.635991804533453	-10.565175219557057	-4.293920496699304	-12.492423762733983	-3.97690101387817	-10.14965921721667	-94.32006588502031	-43.026227174337954	-6.64778563368628	-10.375187011063236	-11.147413081288214	-14.84497353864577	-14.438247487316678	-16.090903073334005	inf	-14.402373991350608	-12.671206720159171	-7.391295167393305	-32.30931787728285	inf	-37.92896311618982	-46.167598289426415	11.428289270825374	inf	-7.757509671220655	-2.804306581623711	-3.015193501120993	-17.18335684934147	inf	-8.691843976402616	-18.133472028463743	-5.093131417428473	11.641292144104135	-10.11405781897757	-3.894739896096977	inf	-3.7539201429574285
{18} {24,27} {3} {5,11}	[{18}, {24, 27}, {3}, {11, 5}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN} {feats_Number=Sing,pos_ADJ}	-13.847888013596078	-2.1751751458823865	-3.462990601293475	-1.4075070380547137	-4.094628762616197	-1.3035943324663448	-3.3268064135496305	-30.893637200613444	-14.099104051988796	-2.1790407730410415	-3.4007226207582133	-3.653815852948068	-4.865628548669285	-4.732334579290953	-5.273944265099031	inf	-4.720577923880112	-4.153222241273298	-2.422737116562933	-10.58826865997256	inf	-12.429332048141719	-15.128087623260217	-3.4474216550427164	-2.9460194112370934	-2.542768305642966	-0.9192365017051707	-0.988362418990149	-5.631956057057683	-2.1713095989601214	-2.849004333348613	-5.943316334746502	-1.6694701872842046	inf	-3.315138113672957	-1.2766634592619575	-3.3734869219493695	-1.2305053029069297
{24} {4} {91,93,95}	[{24}, {4}, {91, 93, 95}]	{pos_DET} {feats_Gender=Masc} {feats_Mood=Ind,feats_Person=3,feats_VerbForm=Fin}	-4.795318251412882	-0.7533006955273418	-1.1992813813473688	-0.48744688498101896	-1.4180193809301336	-0.45146027072070527	-1.1521201449332779	-10.696483846570835	-4.882300692955716	-0.7546394062515424	-1.1777176940205678	-1.2653649101581994	-1.6850157336307712	-1.6388564156429148	-1.8264136843789844	inf	-1.6347851150620565	-1.4383103503709902	-0.8390340634125296	-3.6666567284154237	-0.4128302598171334	-4.304142725997458	-5.2385779004558115	-1.1938897858358708	-1.020251247102275	-0.880602033308537	-0.31835056719526883	-0.3422901154360033	-1.9503908518514694	-0.7519620125092166	-0.9866541988089054	-2.0582123279127353	-0.578168610894298	-0.9974033565584013	-1.1480793520783743	-0.44213367365554856	-1.1682858398556142	-0.42614834834330895
{17,18} {4,5,23,24,25,27,43,44} {4}	[{17, 18}, {4, 5, 43, 44, 23, 24, 25, 27}, {4}]	{lemma_de,pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,dep_le,wp_▁le} {feats_Gender=Masc}	-102.20829820291848	inf	-25.53853948428534	-10.378298351060925	-30.198171040672317	11.017689155226842	-24.53396123370137	-228.34469984513407	-104.06458690790905	12.617130508900347	inf	inf	inf	-34.90303324834982	-38.89928952747668	inf	-34.81629078932476	-30.63044196642947	-17.86553246008986	-78.1292587547736	inf	-91.72773671038824	-111.66877592014642	inf	inf	-18.75083019331415	-6.777764681807328	-7.287486476403434	-41.5410603101696	inf	inf	-43.83871121921129	inf	-21.23851485336848	-24.447889679821724	inf	inf	-9.073046465671338
{17,18} {4,5,23,24,25,27,43,44} {5}	[{17, 18}, {4, 5, 43, 44, 23, 24, 25, 27}, {5}]	{lemma_de,pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,dep_le,wp_▁le} {feats_Number=Sing}	-102.55206904220577	inf	-25.62435290713133	-10.413164460265792	-30.299647449295616	inf	-24.616398086011124	-229.11402205703473	-104.41460968662753	inf	inf	inf	inf	-35.02032654840708	-39.03001899265475	inf	-34.93329245995885	-30.733371512980945	-17.92555766276063	-78.39195974811386	inf	-92.03621503173405	-112.04441267363553	inf	inf	-18.81383054171279	-6.800533709130836	-7.31196800265146	-41.68067265321863	inf	inf	-43.986049831961424	inf	-21.309875707091884	-24.53003723391166	inf	inf	-9.103527061564114
{17,18} {24} {3,92}	[{17, 18}, {24}, {3, 92}]	{lemma_de,pos_ADP} {pos_DET} {pos_NOUN,feats_Number=Plur}	-168.10384089422354	inf	inf	inf	-49.637794466847794	-15.796978315140363	-40.32547734358796	-inf	-171.15960408700332	inf	inf	inf	inf	-57.373541840877216	inf	inf	inf	-50.348510557222646	inf	-128.4745846401091	-14.445049032621972	-150.85292267511798	-183.6784108281958	inf	inf	inf	-11.13873957324956	inf	-68.28882456064076	inf	inf	-72.06726097253176	inf	inf	-40.183976952912005	inf	inf	inf
{18} {24} {4,92}	[{18}, {24}, {4, 92}]	{pos_ADP} {pos_DET} {feats_Gender=Masc,feats_Number=Plur}	-177.53895283908057	inf	10.677386392538281	inf	-52.41923677276694	-16.681754089614763	-42.5848209799655	-inf	-180.76664013992905	10.622848761153234	inf	inf	inf	-60.58879292850645	inf	inf	inf	-53.1698048911531	inf	-135.68143434043927	11.351250496157038	-159.31774371207737	-193.98994234632613	10.654479280076492	inf	inf	-11.76257224094098	inf	-72.11634468096707	inf	inf	-76.1067671881059	inf	11.193534402014732	-42.43538833765808	inf	inf	inf
{4,5} {5} {93}	[{4, 5}, {5}, {93}]	{feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing} {feats_Person=3}	-8.086785482760048	-1.2703173854816947	-2.0223976285868446	-0.8219970007882189	-2.391268822235482	11.380558502463284	-1.9428669412838593	-18.039396284481597	-8.233478051814988	-1.2725749142276044	-1.9860335430131033	-2.133838162371783	-2.841522820913043	-2.76368110016703	-3.0799725518334142	inf	-2.756815381018339	-2.425486785799478	-1.414893560185257	-6.183360938751336	-0.6961682187230255	-7.258440862920597	-8.834328296349417	-2.013305469891874	-1.7204892132986183	-1.484991638610804	-0.5368438286741928	-0.5772138979833867	-3.2890448003375377	-1.2680599035277063	-1.6638327519478977	-3.4708728132247098	-0.9749846176020789	-1.681959615987292	-1.936052724367324	-0.7455836339252626	-1.9701280692899685	-0.7186269940959681
