	motifs_int	motifs_str	k	M	f	t	T	indice
{5,24} {3,5} {17,18}	[{24, 5}, {3, 5}, {17, 18}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP}	299	161	7359	1075	48978	inf
{24} {3,26} {18}	[{24}, {26, 3}, {18}]	{pos_DET} {pos_NOUN,feats_Gender=Fem} {pos_ADP}	328	175	7999	1075	48978	inf
{24} {4} {18}	[{24}, {4}, {18}]	{pos_DET} {feats_Gender=Masc} {pos_ADP}	312	169	7694	1075	48978	inf
{18} {5,26} {3,5}	[{18}, {26, 5}, {3, 5}]	{pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {pos_NOUN,feats_Number=Sing}	280	142	6474	1075	48978	inf
{4} {18} {5,24}	[{4}, {18}, {24, 5}]	{feats_Gender=Masc} {pos_ADP} {feats_Number=Sing,pos_DET}	296	133	6055	1075	48978	inf
{18} {5,26} {3,26}	[{18}, {26, 5}, {26, 3}]	{pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {pos_NOUN,feats_Gender=Fem}	281	141	6460	1075	48978	inf
{18} {26} {3,5,26}	[{18}, {26}, {26, 3, 5}]	{pos_ADP} {feats_Gender=Fem} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	280	141	6454	1075	48978	inf
{5} {18} {5} {26}	[{5}, {18}, {5}, {26}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {feats_Gender=Fem}	292	150	6864	1075	48978	inf
{4} {4,5} {18}	[{4}, {4, 5}, {18}]	{feats_Gender=Masc} {feats_Gender=Masc,feats_Number=Sing} {pos_ADP}	284	142	6500	1075	48978	inf
{18} {4,5,23,24,25,27,43,44} {5}	[{18}, {4, 5, 43, 44, 23, 24, 25, 27}, {5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,dep_le,wp_▁le} {feats_Number=Sing}	278	144	6565	1075	48978	inf
{26} {18} {24}	[{26}, {18}, {24}]	{feats_Gender=Fem} {pos_ADP} {pos_DET}	334	202	9223	1075	48978	inf
{5} {18} {5,23,24,25,27}	[{5}, {18}, {5, 23, 24, 25, 27}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	318	168	7667	1075	48978	inf
